
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
0.0040,0.1737,0.5220,0.7642,0.0503,-0.1534,-0.0648,973.0452,287.9153,0.000000,0.000000,0.000000,
0.0070,0.1841,0.5191,0.7418,0.0503,-0.1534,-0.0648,973.0452,287.9153,0.000000,0.000000,0.000000,
0.0080,0.1918,0.5169,0.7300,0.0503,-0.1534,-0.0648,973.0452,287.9153,0.000000,0.000000,0.000000,
0.0100,0.1918,0.5169,0.7300,0.0503,-0.1534,-0.0648,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0110,0.1918,0.5169,0.7300,0.0503,-0.1534,-0.0648,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0120,0.1932,0.5148,0.7358,0.0503,-0.1534,-0.0648,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0150,0.1932,0.5148,0.7358,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0170,0.1932,0.5148,0.7358,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0180,0.1932,0.5148,0.7358,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0220,0.1882,0.5146,0.7423,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0240,0.1687,0.5093,0.7630,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0250,0.1434,0.5063,0.7808,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0260,0.1157,0.5005,0.8006,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0320,0.0888,0.5029,0.8390,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0380,0.0655,0.5017,0.8732,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0410,0.0503,0.5045,0.8978,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0460,0.0413,0.5034,0.9118,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0520,0.0400,0.4999,0.9149,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0550,0.0420,0.4992,0.9164,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0600,0.0461,0.4981,0.9171,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0670,0.0491,0.4972,0.9054,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0700,0.0472,0.4984,0.8952,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0750,0.0395,0.5030,0.8785,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0810,0.0354,0.5055,0.8574,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0860,0.0288,0.5086,0.8450,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0910,0.0203,0.5143,0.8332,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.0950,0.0135,0.5168,0.8319,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.1010,-0.0026,0.5193,0.8251,-0.0450,-0.0048,0.0774,973.0452,287.0000,0.000000,0.000000,0.000000,
0.1040,-0.0026,0.5193,0.8251,-0.0450,-0.0048,0.0774,973.0452,304.1753,0.000000,0.000000,0.000000,
0.1040,-0.0026,0.5193,0.8251,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1060,-0.0120,0.5166,0.8156,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1110,-0.0168,0.5149,0.8102,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1220,-0.0220,0.5128,0.8075,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1250,-0.0263,0.5099,0.7986,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1280,-0.0230,0.5021,0.7974,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1310,-0.0222,0.4963,0.8111,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1360,-0.0143,0.4921,0.8169,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1410,-0.0096,0.4877,0.8223,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1450,-0.0044,0.4872,0.8309,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1510,-0.0029,0.4828,0.8297,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1600,0.0023,0.4898,0.8364,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1650,-0.0016,0.4894,0.8304,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1710,-0.0054,0.4919,0.8278,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1720,-0.0076,0.4964,0.8197,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1800,-0.0164,0.5011,0.8071,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1880,-0.0227,0.5028,0.8064,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.1920,-0.0198,0.5087,0.8038,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.2000,-0.0174,0.5147,0.8122,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.2010,-0.0100,0.5211,0.8161,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.2020,-0.0043,0.5228,0.8246,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.2110,-0.0043,0.5228,0.8246,-0.0450,-0.0048,0.0774,973.0452,323.1695,0.000000,0.000000,0.000000,
0.2140,-0.0043,0.5228,0.8246,-0.2964,0.4643,0.2295,973.0452,323.1695,0.000000,0.000000,0.000000,
0.2170,-0.0043,0.5228,0.8246,-0.2964,0.4643,0.2295,973.0452,323.1695,0.000000,0.000000,0.000000,
0.2180,-0.0043,0.5228,0.8246,-0.2964,0.4643,0.2295,973.0452,323.1695,0.000000,0.000000,0.000000,
0.2230,-0.0043,0.5228,0.8246,-0.2964,0.4643,0.2295,973.0452,329.9001,0.000000,0.000000,0.000000,
0.2260,-0.0043,0.5228,0.8246,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.2990,-0.0043,0.5220,0.8400,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3030,0.0009,0.5245,0.8489,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3040,-0.0003,0.5217,0.8520,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3050,-0.0037,0.5183,0.8596,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3060,-0.0041,0.5163,0.8556,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3070,-0.0071,0.5105,0.8513,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3070,-0.0115,0.5084,0.8534,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3080,-0.0126,0.5088,0.8448,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3090,-0.0171,0.5076,0.8342,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3100,-0.0167,0.5079,0.8227,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3110,-0.0190,0.5126,0.8185,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3120,-0.0183,0.5136,0.8170,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3120,-0.0258,0.5131,0.8106,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3130,-0.0249,0.5135,0.8016,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3140,-0.0270,0.5148,0.8002,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3150,-0.0274,0.5129,0.8034,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3160,-0.0256,0.5148,0.8046,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3160,-0.0257,0.5160,0.8016,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3170,-0.0237,0.5133,0.8011,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3190,-0.0181,0.5115,0.8020,-0.2964,0.4643,0.2295,973.0452,335.3229,0.000000,0.000000,0.000000,
0.3200,-0.0181,0.5115,0.8020,-0.2964,0.4643,0.2295,973.0452,336.4432,0.000000,0.000000,0.000000,
0.3210,-0.0181,0.5115,0.8020,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3210,-0.0167,0.5141,0.8072,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3220,-0.0168,0.5175,0.8030,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3230,-0.0100,0.5188,0.8023,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3300,-0.0045,0.5181,0.8048,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3310,-0.0049,0.5178,0.8052,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3360,-0.0048,0.5195,0.8106,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3390,-0.0072,0.5181,0.8116,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3450,-0.0043,0.5154,0.8072,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3500,-0.0022,0.5198,0.8081,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3550,-0.0000,0.5178,0.8097,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3600,0.0006,0.5153,0.8167,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3650,-0.0058,0.5139,0.8198,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3690,-0.0090,0.5127,0.8148,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3740,-0.0107,0.5135,0.8173,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3800,-0.0140,0.5138,0.8237,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3840,-0.0159,0.5129,0.8273,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3900,-0.0155,0.5153,0.8266,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3950,-0.0111,0.5123,0.8219,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.3990,-0.0065,0.5074,0.8172,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.4050,-0.0037,0.5036,0.8099,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.4060,-0.0037,0.5036,0.8099,-0.2964,0.4643,0.2295,973.0452,336.9496,0.000000,0.000000,0.000000,
0.4070,-0.0037,0.5036,0.8099,-0.0688,0.0008,0.0189,973.0452,336.9496,0.000000,0.000000,0.000000,
0.4080,-0.0037,0.5036,0.8099,-0.0688,0.0008,0.0189,973.0452,336.9496,0.000000,0.000000,0.000000,
0.4080,-0.0037,0.5036,0.8099,-0.0688,0.0008,0.0189,973.0475,336.9496,0.000000,0.000000,0.000000,
0.4090,-0.0037,0.5036,0.8099,-0.0688,0.0008,0.0189,973.0475,338.3517,0.000000,0.000000,0.000000,
0.4100,-0.0037,0.5036,0.8099,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4110,-0.0035,0.5040,0.8038,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4140,-0.0083,0.5020,0.7989,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4530,-0.0119,0.5005,0.7944,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4550,-0.0101,0.5008,0.7901,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4560,-0.0071,0.5013,0.7827,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4570,-0.0062,0.5043,0.7832,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4590,-0.0052,0.5055,0.7902,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4600,-0.0055,0.5016,0.7966,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4640,-0.0056,0.5006,0.8030,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4650,-0.0077,0.5024,0.8065,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4660,-0.0101,0.5034,0.8133,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4670,-0.0098,0.5034,0.8229,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4700,-0.0078,0.5025,0.8264,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4740,-0.0052,0.5035,0.8309,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4790,-0.0071,0.5048,0.8417,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4840,-0.0050,0.5018,0.8547,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4900,-0.0041,0.4962,0.8601,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.4940,-0.0077,0.4921,0.8643,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.5000,-0.0083,0.4875,0.8668,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.5050,-0.0045,0.4840,0.8692,-0.0688,0.0008,0.0189,973.0475,339.8526,0.000000,0.000000,0.000000,
0.5070,-0.0045,0.4840,0.8692,-0.0688,0.0008,0.0189,973.0475,344.0605,0.000000,0.000000,0.000000,
0.5090,-0.0045,0.4840,0.8692,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5100,0.0003,0.4826,0.8727,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5160,0.0074,0.4786,0.8742,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5200,0.0083,0.4788,0.8704,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5250,0.0080,0.4734,0.8709,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5300,0.0085,0.4726,0.8677,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5350,0.0063,0.4688,0.8587,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5400,0.0042,0.4663,0.8551,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5440,0.0058,0.4679,0.8578,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5490,0.0071,0.4681,0.8632,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5550,0.0136,0.4691,0.8727,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5600,0.0223,0.4699,0.8743,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5650,0.0314,0.4718,0.8721,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5690,0.0411,0.4746,0.8724,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5760,0.0472,0.4699,0.8702,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5790,0.0533,0.4696,0.8701,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5850,0.0503,0.4723,0.8654,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5900,0.0389,0.4725,0.8637,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.5950,0.0266,0.4677,0.8615,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.6000,0.0202,0.4665,0.8617,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.6060,0.0122,0.4589,0.8550,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.6070,0.0122,0.4589,0.8550,-0.0688,0.0008,0.0189,973.0475,348.5633,0.000000,0.000000,0.000000,
0.6090,0.0122,0.4589,0.8550,-0.1099,0.0007,-0.0258,973.0475,348.5633,0.000000,0.000000,0.000000,
0.6100,0.0122,0.4589,0.8550,-0.1099,0.0007,-0.0258,973.0475,348.5633,0.000000,0.000000,0.000000,
0.6110,0.0122,0.4589,0.8550,-0.1099,0.0007,-0.0258,973.0552,348.5633,0.000000,0.000000,0.000000,
0.6120,0.0122,0.4589,0.8550,-0.1099,0.0007,-0.0258,973.0552,352.1596,0.000000,0.000000,0.000000,
0.6150,0.0122,0.4589,0.8550,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6170,0.0051,0.4571,0.8463,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6180,-0.0016,0.4558,0.8494,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6210,-0.0049,0.4513,0.8392,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6240,-0.0098,0.4527,0.8301,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6830,-0.0663,0.4201,0.8435,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6860,-0.0379,0.4362,0.8669,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6870,-0.0052,0.4566,0.8149,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6880,0.0183,0.4697,0.8270,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6900,0.0378,0.4828,0.8330,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6910,0.0492,0.4920,0.8318,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6920,0.0465,0.4914,0.8381,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6940,0.0487,0.4873,0.8443,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6950,0.0403,0.4799,0.8532,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6960,0.0254,0.4740,0.8533,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6980,0.0088,0.4696,0.8493,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.6990,-0.0034,0.4612,0.8556,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.7000,-0.0093,0.4641,0.8575,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.7010,-0.0132,0.4590,0.8702,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.7040,-0.0183,0.4609,0.8611,-0.1099,0.0007,-0.0258,973.0552,355.6585,0.000000,0.000000,0.000000,
0.7080,-0.0183,0.4609,0.8611,-0.1099,0.0007,-0.0258,973.0552,357.8059,0.000000,0.000000,0.000000,
0.7090,-0.0183,0.4609,0.8611,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7100,-0.0192,0.4594,0.8624,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7100,-0.0186,0.4584,0.8603,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7190,-0.0201,0.4568,0.8538,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7250,-0.0188,0.4553,0.8549,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7290,-0.0169,0.4465,0.8543,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7340,-0.0178,0.4410,0.8518,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7390,-0.0175,0.4409,0.8500,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7400,-0.0148,0.4426,0.8575,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7480,-0.0169,0.4467,0.8600,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7540,-0.0108,0.4479,0.8586,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7590,-0.0030,0.4489,0.8505,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7630,0.0066,0.4495,0.8441,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7690,0.0056,0.4513,0.8421,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7700,0.0058,0.4539,0.8453,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7790,-0.0002,0.4528,0.8474,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7830,-0.0039,0.4554,0.8375,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7890,-0.0042,0.4511,0.8428,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7950,-0.0055,0.4469,0.8497,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.7990,-0.0010,0.4463,0.8516,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.8040,0.0037,0.4472,0.8614,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.8060,0.0037,0.4472,0.8614,-0.1099,0.0007,-0.0258,973.0552,359.8071,0.000000,0.000000,0.000000,
0.8060,0.0037,0.4472,0.8614,-0.0764,-0.0117,-0.0554,973.0552,359.8071,0.000000,0.000000,0.000000,
0.8070,0.0037,0.4472,0.8614,-0.0764,-0.0117,-0.0554,973.0552,359.8071,0.000000,0.000000,0.000000,
0.8090,0.0037,0.4472,0.8614,-0.0764,-0.0117,-0.0554,973.0527,359.8071,0.000000,0.000000,0.000000,
0.8090,0.0027,0.4479,0.8801,-0.0764,-0.0117,-0.0554,973.0527,359.8071,0.000000,0.000000,0.000000,
0.8100,0.0027,0.4479,0.8801,-0.0764,-0.0117,-0.0554,973.0527,362.6986,0.000000,0.000000,0.000000,
0.8110,0.0027,0.4479,0.8801,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.8170,0.0097,0.4446,0.8892,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.8180,0.0143,0.4408,0.8902,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.8230,0.0121,0.4398,0.8954,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.8290,0.0097,0.4396,0.8906,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.8340,0.0091,0.4410,0.8847,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.8390,0.0061,0.4389,0.8800,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.8950,0.0069,0.4415,0.8679,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.8970,0.0048,0.4395,0.8527,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.8980,0.0088,0.4408,0.8467,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9000,0.0134,0.4414,0.8428,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9010,0.0199,0.4421,0.8448,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9020,0.0244,0.4446,0.8542,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9040,0.0267,0.4451,0.8654,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9050,0.0256,0.4435,0.8764,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9050,0.0182,0.4454,0.8844,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9060,0.0149,0.4450,0.8930,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9070,0.0131,0.4493,0.8996,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9080,0.0098,0.4497,0.9074,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9090,0.0065,0.4531,0.9082,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
0.9100,0.0026,0.4518,0.8992,-0.0764,-0.0117,-0.0554,973.0527,365.6851,0.000000,0.000000,0.000000,
