
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
0.5950,0.0128,0.3381,0.9291,0.0248,-0.0494,-0.0109,973.3322,12.0000,0.000000,0.000000,0.000000,
0.6150,0.0235,0.3433,0.9161,0.0248,-0.0494,-0.0109,973.3322,12.0000,0.000000,0.000000,0.000000,
0.6340,0.0222,0.3458,0.9338,0.0248,-0.0494,-0.0109,973.3322,12.0000,0.000000,0.000000,0.000000,
0.6510,0.0222,0.3458,0.9338,0.0248,-0.0494,-0.0109,973.3322,12.0000,0.000000,0.000000,0.000000,
0.6600,0.0222,0.3458,0.9338,0.0248,-0.0494,-0.0109,973.3322,13.0000,0.000000,0.000000,0.000000,
0.6630,0.0218,0.3454,0.9365,0.0248,-0.0494,-0.0109,973.3322,13.0000,0.000000,0.000000,0.000000,
0.6880,0.0228,0.3448,0.9570,0.0248,-0.0494,-0.0109,973.3322,13.0000,0.000000,0.000000,0.000000,
0.8010,0.0151,0.3430,0.9302,0.0248,-0.0494,-0.0109,973.3322,13.0000,0.000000,0.000000,0.000000,
0.8030,0.0151,0.3430,0.9302,0.0942,-0.0451,0.0233,973.3322,13.0000,0.000000,0.000000,0.000000,
0.8040,0.0151,0.3430,0.9302,0.0942,-0.0451,0.0233,973.3322,13.0000,0.000000,0.000000,0.000000,
0.8050,0.0217,0.3420,0.9203,0.0942,-0.0451,0.0233,973.3322,13.0000,0.000000,0.000000,0.000000,
0.8070,0.0217,0.3420,0.9203,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.8080,0.0213,0.3405,0.9190,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.8100,0.0267,0.3432,0.9231,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.8110,0.0244,0.3434,0.9146,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.8120,0.0163,0.3481,0.9158,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.8130,0.0211,0.3428,0.9279,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.8300,0.0132,0.3467,0.9417,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.8480,0.0132,0.3467,0.9417,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.8520,0.0039,0.3468,0.9434,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.8700,0.0055,0.3466,0.9404,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.8930,0.0101,0.3400,0.9434,0.0942,-0.0451,0.0233,973.3978,13.0000,0.000000,0.000000,0.000000,
0.9050,0.0101,0.3400,0.9434,-0.0147,-0.0141,-0.0130,973.3978,13.0000,0.000000,0.000000,0.000000,
