
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
0.8990,-0.1246,0.5355,0.8358,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
0.9180,-0.1266,0.5270,0.8567,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
0.9190,-0.1266,0.5270,0.8567,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
0.9390,-0.1239,0.5181,0.8730,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
0.9390,-0.1239,0.5181,0.8730,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
0.9610,-0.1186,0.5046,0.8713,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
0.9620,-0.1186,0.5046,0.8713,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
0.9840,-0.1051,0.5055,0.8686,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
0.9860,-0.1051,0.5055,0.8686,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
1.0020,-0.0867,0.5144,0.8714,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
1.0030,-0.0867,0.5144,0.8714,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
1.0220,-0.0803,0.5216,0.8510,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
1.0230,-0.0803,0.5216,0.8510,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
1.0460,-0.0803,0.5216,0.8510,-0.0032,0.3547,0.0660,969.9004,6200.0000,0.000000,0.000000,0.000000,
1.0470,-0.0803,0.5216,0.8510,0.0948,0.0810,0.0820,969.9004,6200.0000,0.000000,0.000000,0.000000,
1.0480,-0.0803,0.5216,0.8510,0.0948,0.0810,0.0820,969.8982,6200.0000,0.000000,0.000000,0.000000,
1.0490,-0.0699,0.5215,0.8282,0.0948,0.0810,0.0820,969.8982,6200.0000,0.000000,0.000000,0.000000,
1.0500,-0.0699,0.5215,0.8282,0.0948,0.0810,0.0820,969.8982,6200.0000,0.000000,0.000000,0.000000,
1.0510,-0.0699,0.5215,0.8282,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.0630,-0.0788,0.5177,0.8165,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.0640,-0.0788,0.5177,0.8165,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.0840,-0.0870,0.5199,0.8102,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.0850,-0.0870,0.5199,0.8102,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.1020,-0.0831,0.5253,0.8128,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.1030,-0.0831,0.5253,0.8128,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.1240,-0.0713,0.5338,0.8227,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.1250,-0.0713,0.5338,0.8227,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.1410,-0.0729,0.5459,0.8160,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.1420,-0.0729,0.5459,0.8160,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.1620,-0.0792,0.5571,0.8050,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.1630,-0.0792,0.5571,0.8050,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.1830,-0.0961,0.5571,0.8129,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.1840,-0.0961,0.5571,0.8129,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.2020,-0.1217,0.5515,0.8262,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.2030,-0.1217,0.5515,0.8262,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.2230,-0.1217,0.5515,0.8262,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.2240,-0.1217,0.5515,0.8262,0.0948,0.0810,0.0820,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.2240,-0.1217,0.5515,0.8262,-0.0639,0.0554,0.0469,969.8982,6121.0000,0.000000,0.000000,0.000000,
1.2250,-0.1217,0.5515,0.8262,-0.0639,0.0554,0.0469,969.8787,6121.0000,0.000000,0.000000,0.000000,
1.2260,-0.1268,0.5568,0.8447,-0.0639,0.0554,0.0469,969.8787,6121.0000,0.000000,0.000000,0.000000,
1.2260,-0.1268,0.5568,0.8447,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.2380,-0.1184,0.5557,0.8639,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.2380,-0.1184,0.5557,0.8639,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.2590,-0.1185,0.5463,0.8739,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.2590,-0.1185,0.5463,0.8739,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.2850,-0.1235,0.5391,0.8717,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.2850,-0.1235,0.5391,0.8717,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.2980,-0.1263,0.5322,0.8712,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.2980,-0.1263,0.5322,0.8712,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.3180,-0.1234,0.5289,0.8631,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.3190,-0.1234,0.5289,0.8631,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.3390,-0.1174,0.5152,0.8394,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.3400,-0.1174,0.5152,0.8394,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.3600,-0.1147,0.5137,0.8151,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.3600,-0.1147,0.5137,0.8151,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.3800,-0.1075,0.5196,0.7909,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.3810,-0.1075,0.5196,0.7909,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.4040,-0.1075,0.5196,0.7909,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.4070,-0.1075,0.5196,0.7909,-0.0639,0.0554,0.0469,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.4080,-0.1075,0.5196,0.7909,0.0192,0.0256,0.1886,969.8787,6052.0000,0.000000,0.000000,0.000000,
1.4090,-0.1075,0.5196,0.7909,0.0192,0.0256,0.1886,969.8638,6052.0000,0.000000,0.000000,0.000000,
1.4120,-0.0867,0.5235,0.8057,0.0192,0.0256,0.1886,969.8638,6052.0000,0.000000,0.000000,0.000000,
1.4130,-0.0867,0.5235,0.8057,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.4200,-0.0768,0.5322,0.8171,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.4210,-0.0768,0.5322,0.8171,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.4390,-0.0688,0.5455,0.8172,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.4390,-0.0688,0.5455,0.8172,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.4600,-0.0476,0.5540,0.8291,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.4600,-0.0476,0.5540,0.8291,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.4820,-0.0465,0.5524,0.8528,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.4840,-0.0465,0.5524,0.8528,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.4990,-0.0526,0.5446,0.8662,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.4990,-0.0526,0.5446,0.8662,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.5180,-0.0765,0.5358,0.8358,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.5190,-0.0765,0.5358,0.8358,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.5390,-0.0983,0.5237,0.8239,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.5390,-0.0983,0.5237,0.8239,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.5620,-0.1211,0.5086,0.8321,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.5630,-0.1211,0.5086,0.8321,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.5860,-0.1211,0.5086,0.8321,0.0192,0.0256,0.1886,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.5870,-0.1211,0.5086,0.8321,-0.0511,0.0937,-0.0671,969.8638,6033.0000,0.000000,0.000000,0.000000,
1.5880,-0.1211,0.5086,0.8321,-0.0511,0.0937,-0.0671,969.8748,6033.0000,0.000000,0.000000,0.000000,
1.5890,-0.1215,0.5050,0.8471,-0.0511,0.0937,-0.0671,969.8748,6033.0000,0.000000,0.000000,0.000000,
1.5900,-0.1215,0.5050,0.8471,-0.0511,0.0937,-0.0671,969.8748,6033.0000,0.000000,0.000000,0.000000,
1.5910,-0.1215,0.5050,0.8471,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.6030,-0.1153,0.5192,0.8488,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.6040,-0.1153,0.5192,0.8488,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.6230,-0.1102,0.5299,0.8288,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.6240,-0.1102,0.5299,0.8288,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.6420,-0.1087,0.5455,0.8055,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.6430,-0.1087,0.5455,0.8055,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.6620,-0.1180,0.5509,0.7863,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.6630,-0.1180,0.5509,0.7863,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.6810,-0.1262,0.5525,0.7995,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.6820,-0.1262,0.5525,0.7995,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.7220,-0.1174,0.5545,0.8405,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.7220,-0.1174,0.5545,0.8405,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.7230,-0.1000,0.5606,0.8766,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.7230,-0.1000,0.5606,0.8766,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.7380,-0.0771,0.5684,0.8892,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.7380,-0.0771,0.5684,0.8892,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.7600,-0.0771,0.5684,0.8892,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.7610,-0.0771,0.5684,0.8892,-0.0511,0.0937,-0.0671,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.7610,-0.0771,0.5684,0.8892,0.1044,-0.0075,0.0916,969.8748,6052.0000,0.000000,0.000000,0.000000,
1.7620,-0.0771,0.5684,0.8892,0.1044,-0.0075,0.0916,969.8762,6052.0000,0.000000,0.000000,0.000000,
1.7620,-0.0685,0.5810,0.8856,0.1044,-0.0075,0.0916,969.8762,6052.0000,0.000000,0.000000,0.000000,
1.7620,-0.0685,0.5810,0.8856,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.7820,-0.0735,0.5769,0.8470,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.7830,-0.0735,0.5769,0.8470,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8010,-0.0903,0.5648,0.8216,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8020,-0.0903,0.5648,0.8216,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8200,-0.1114,0.5309,0.8492,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8200,-0.1114,0.5309,0.8492,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8380,-0.1394,0.5178,0.8546,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8380,-0.1394,0.5178,0.8546,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8580,-0.1393,0.5227,0.8586,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8590,-0.1393,0.5227,0.8586,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8790,-0.0903,0.5290,0.8713,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8800,-0.0903,0.5290,0.8713,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8990,-0.0451,0.5499,0.8812,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
1.8990,-0.0451,0.5499,0.8812,0.1044,-0.0075,0.0916,969.8762,6000.0000,0.000000,0.000000,0.000000,
