
time,gfx,gFy,gFz,wx,wy,wz,Bx,By,Bz,I,
0.0040,0.0156,0.1485,0.9929,0.2187,0.0379,0.0183,20.9400,14.7000,-25.2600,320.0000,
0.0060,0.0156,0.1485,0.9929,0.2187,0.0379,0.0183,20.9400,14.7000,-25.2600,320.0000,
0.0570,0.0156,0.1485,0.9929,0.2187,0.0379,0.0183,21.2400,14.4600,-24.9000,320.0000,
0.0580,0.0352,0.1603,0.9655,0.2187,0.0379,0.0183,21.2400,14.4600,-24.9000,320.0000,
0.1310,0.0352,0.1603,0.9655,0.2187,0.0379,0.0183,21.0000,14.2200,-24.9600,320.0000,
0.1940,0.0352,0.1603,0.9655,0.0269,0.2004,-0.0244,21.0000,14.2200,-24.9600,320.0000,
0.1960,0.0352,0.1603,0.9655,0.0269,0.2004,-0.0244,21.0000,14.2200,-24.9600,320.0000,
0.2610,0.0352,0.1603,0.9655,0.0269,0.2004,-0.0244,21.2400,14.3400,-24.8400,320.0000,
0.2630,0.0039,0.1642,0.9655,0.0269,0.2004,-0.0244,21.2400,14.3400,-24.8400,320.0000,
0.3270,0.0039,0.1642,0.9655,0.0269,0.2004,-0.0244,21.3600,14.0400,-24.5400,320.0000,
0.3880,0.0039,0.1642,0.9655,-0.0134,0.0098,-0.0476,21.3600,14.0400,-24.5400,320.0000,
0.3940,0.0039,0.1642,0.9655,-0.0134,0.0098,-0.0476,21.3600,14.0400,-24.5400,320.0000,
0.4550,0.0039,0.1642,0.9655,-0.0134,0.0098,-0.0476,21.2400,14.1000,-24.5400,320.0000,
0.4600,0.0000,0.1564,0.9968,-0.0134,0.0098,-0.0476,21.2400,14.1000,-24.5400,320.0000,
0.5330,0.0000,0.1564,0.9968,-0.0134,0.0098,-0.0476,21.5400,13.9800,-24.5400,320.0000,
0.5880,0.0000,0.1564,0.9968,-0.0049,0.0049,-0.0660,21.5400,13.9800,-24.5400,320.0000,
0.5890,0.0000,0.1564,0.9968,-0.0049,0.0049,-0.0660,21.5400,13.9800,-24.5400,320.0000,
0.6530,0.0000,0.1564,0.9968,-0.0049,0.0049,-0.0660,21.7800,14.1000,-24.6000,320.0000,
0.6720,-0.0039,0.1564,1.0046,-0.0049,0.0049,-0.0660,21.7800,14.1000,-24.6000,320.0000,
0.7200,-0.0039,0.1564,1.0046,-0.0049,0.0049,-0.0660,21.6600,14.4000,-24.9600,320.0000,
0.7920,-0.0039,0.1564,1.0046,0.0037,0.0220,-0.1038,21.6600,14.4000,-24.9600,320.0000,
0.7950,-0.0039,0.1564,1.0046,0.0037,0.0220,-0.1038,21.6600,14.4000,-24.9600,320.0000,
0.8540,-0.0039,0.1564,1.0046,0.0037,0.0220,-0.1038,21.3600,14.6400,-25.3200,320.0000,
0.8600,-0.0235,0.1994,0.9850,0.0037,0.0220,-0.1038,21.3600,14.6400,-25.3200,320.0000,
0.9170,-0.0235,0.1994,0.9850,0.0037,0.0220,-0.1038,21.0600,14.8800,-25.4400,320.0000,
0.9910,-0.0235,0.1994,0.9850,0.0257,-0.0220,0.1002,21.0600,14.8800,-25.4400,320.0000,
0.9940,-0.0235,0.1994,0.9850,0.0257,-0.0220,0.1002,21.0600,14.8800,-25.4400,320.0000,
1.0480,-0.0235,0.1994,0.9850,0.0257,-0.0220,0.1002,20.7600,14.7600,-25.6800,320.0000,
1.0650,0.0274,0.1681,0.9850,0.0257,-0.0220,0.1002,20.7600,14.7600,-25.6800,320.0000,
1.1810,0.0274,0.1681,0.9850,0.0257,-0.0220,0.1002,20.4000,14.9400,-25.8000,320.0000,
1.1890,0.0274,0.1681,0.9850,0.0403,0.0086,-0.0086,20.4000,14.9400,-25.8000,320.0000,
1.2040,0.0274,0.1681,0.9850,0.0403,0.0086,-0.0086,20.4000,14.9400,-25.8000,320.0000,
1.2470,0.0274,0.1681,0.9850,0.0403,0.0086,-0.0086,20.4600,14.8800,-25.9200,320.0000,
1.2620,0.0117,0.1837,0.9772,0.0403,0.0086,-0.0086,20.4600,14.8800,-25.9200,320.0000,
1.3840,0.0117,0.1837,0.9772,0.0403,0.0086,-0.0086,20.2800,14.9400,-25.8000,320.0000,
1.3900,0.0117,0.1837,0.9772,-0.0012,-0.0415,-0.0293,20.2800,14.9400,-25.8000,320.0000,
1.3940,0.0117,0.1837,0.9772,-0.0012,-0.0415,-0.0293,20.2800,14.9400,-25.8000,320.0000,
1.4460,0.0117,0.1837,0.9772,-0.0012,-0.0415,-0.0293,20.1600,14.8200,-26.0400,320.0000,
1.4630,0.0156,0.1915,0.9772,-0.0012,-0.0415,-0.0293,20.1600,14.8200,-26.0400,320.0000,
1.5850,0.0156,0.1915,0.9772,-0.0012,-0.0415,-0.0293,19.9200,14.7000,-25.9800,320.0000,
1.6040,0.0156,0.1915,0.9772,0.0086,-0.0147,0.0134,19.9200,14.7000,-25.9800,320.0000,
1.6070,0.0156,0.1915,0.9772,0.0086,-0.0147,0.0134,19.9200,14.7000,-25.9800,320.0000,
1.6420,0.0156,0.1915,0.9772,0.0086,-0.0147,0.0134,19.7400,14.4000,-26.0400,320.0000,
1.6610,0.0313,0.1759,0.9929,0.0086,-0.0147,0.0134,19.7400,14.4000,-26.0400,320.0000,
1.7730,0.0313,0.1759,0.9929,0.0086,-0.0147,0.0134,19.8000,14.5800,-26.1600,320.0000,
1.7900,0.0313,0.1759,0.9929,-0.0012,0.0147,0.0098,19.8000,14.5800,-26.1600,320.0000,
1.7940,0.0313,0.1759,0.9929,-0.0012,0.0147,0.0098,19.8000,14.5800,-26.1600,320.0000,
1.8650,0.0313,0.1759,0.9929,-0.0012,0.0147,0.0098,19.6800,14.5200,-26.2800,320.0000,
1.8790,0.0235,0.1837,0.9890,-0.0012,0.0147,0.0098,19.6800,14.5200,-26.2800,320.0000,
1.9690,0.0235,0.1837,0.9890,-0.0012,0.0147,0.0098,19.8000,14.5800,-26.3400,320.0000,
1.9910,0.0235,0.1837,0.9890,0.0244,0.0195,0.0037,19.8000,14.5800,-26.3400,320.0000,
1.9930,0.0235,0.1837,0.9890,0.0244,0.0195,0.0037,19.8000,14.5800,-26.3400,320.0000,
2.0370,0.0235,0.1837,0.9890,0.0244,0.0195,0.0037,20.1000,14.4000,-26.0400,320.0000,
2.0580,0.0195,0.1954,0.9694,0.0244,0.0195,0.0037,20.1000,14.4000,-26.0400,320.0000,
2.1680,0.0195,0.1954,0.9694,0.0244,0.0195,0.0037,20.2800,14.4000,-26.2200,320.0000,
2.1880,0.0195,0.1954,0.9694,0.0305,-0.0049,0.0428,20.2800,14.4000,-26.2200,320.0000,
2.1900,0.0195,0.1954,0.9694,0.0305,-0.0049,0.0428,20.2800,14.4000,-26.2200,320.0000,
2.2360,0.0195,0.1954,0.9694,0.0305,-0.0049,0.0428,20.4000,14.3400,-26.1600,320.0000,
2.2670,0.0235,0.1994,0.9890,0.0305,-0.0049,0.0428,20.4000,14.3400,-26.1600,320.0000,
2.3690,0.0235,0.1994,0.9890,0.0305,-0.0049,0.0428,20.7000,14.1000,-25.9200,320.0000,
2.3890,0.0235,0.1994,0.9890,0.0073,0.0000,0.0770,20.7000,14.1000,-25.9200,320.0000,
2.3940,0.0235,0.1994,0.9890,0.0073,0.0000,0.0770,20.7000,14.1000,-25.9200,320.0000,
2.4350,0.0235,0.1994,0.9890,0.0073,0.0000,0.0770,20.7600,14.2200,-25.8600,320.0000,
2.4610,0.0547,0.1915,0.9772,0.0073,0.0000,0.0770,20.7600,14.2200,-25.8600,320.0000,
2.6470,0.0547,0.1915,0.9772,0.0073,0.0000,0.0770,20.7000,13.9800,-25.9800,320.0000,
2.6480,0.0547,0.1915,0.9772,0.0122,-0.0232,-0.0965,20.7000,13.9800,-25.9800,320.0000,
2.6490,0.0547,0.1915,0.9772,0.0122,-0.0232,-0.0965,20.7000,13.9800,-25.9800,320.0000,
2.6500,0.0547,0.1915,0.9772,0.0122,-0.0232,-0.0965,20.7000,13.9800,-25.8000,320.0000,
2.6570,0.0391,0.1915,0.9655,0.0122,-0.0232,-0.0965,20.7000,13.9800,-25.8000,320.0000,
2.7630,0.0391,0.1915,0.9655,0.0122,-0.0232,-0.0965,20.7000,13.7400,-25.8600,320.0000,
2.7870,0.0391,0.1915,0.9655,-0.0086,-0.0183,-0.1454,20.7000,13.7400,-25.8600,320.0000,
2.7870,0.0391,0.1915,0.9655,-0.0086,-0.0183,-0.1454,20.7000,13.7400,-25.8600,320.0000,
2.8290,0.0391,0.1915,0.9655,-0.0086,-0.0183,-0.1454,20.2800,13.9200,-25.9800,320.0000,
2.8580,0.0156,0.1954,0.9811,-0.0086,-0.0183,-0.1454,20.2800,13.9200,-25.9800,320.0000,
2.9660,0.0156,0.1954,0.9811,-0.0086,-0.0183,-0.1454,19.9800,13.9200,-25.9200,320.0000,
2.9900,0.0156,0.1954,0.9811,0.0696,-0.0269,-0.0867,19.9800,13.9200,-25.9200,320.0000,
2.9940,0.0156,0.1954,0.9811,0.0696,-0.0269,-0.0867,19.9800,13.9200,-25.9200,320.0000,
3.0300,0.0156,0.1954,0.9811,0.0696,-0.0269,-0.0867,19.8600,13.9800,-25.8600,320.0000,
3.0650,-0.0156,0.2267,0.9420,0.0696,-0.0269,-0.0867,19.8600,13.9800,-25.8600,320.0000,
3.1680,-0.0156,0.2267,0.9420,0.0696,-0.0269,-0.0867,19.6200,13.9200,-26.3400,320.0000,
3.1890,-0.0156,0.2267,0.9420,-0.1026,0.0086,0.0305,19.6200,13.9200,-26.3400,320.0000,
3.1940,-0.0156,0.2267,0.9420,-0.1026,0.0086,0.0305,19.6200,13.9200,-26.3400,320.0000,
3.2280,-0.0156,0.2267,0.9420,-0.1026,0.0086,0.0305,19.6800,14.2200,-26.3400,320.0000,
3.2600,0.0195,0.2345,0.9694,-0.1026,0.0086,0.0305,19.6800,14.2200,-26.3400,320.0000,
3.4200,0.0195,0.2345,0.9694,-0.1026,0.0086,0.0305,19.6200,14.1600,-26.2800,320.0000,
3.4260,0.0195,0.2345,0.9694,0.0305,-0.0440,0.0061,19.6200,14.1600,-26.2800,320.0000,
3.4320,0.0195,0.2345,0.9694,0.0305,-0.0440,0.0061,19.6200,14.1600,-26.2800,320.0000,
3.4330,0.0195,0.2345,0.9694,0.0305,-0.0440,0.0061,19.5000,14.2200,-26.4600,320.0000,
3.4580,-0.0039,0.2111,1.0007,0.0305,-0.0440,0.0061,19.5000,14.2200,-26.4600,320.0000,
3.5570,-0.0039,0.2111,1.0007,0.0305,-0.0440,0.0061,19.6200,14.2800,-26.4600,320.0000,
3.5870,-0.0039,0.2111,1.0007,-0.0513,0.1173,0.2358,19.6200,14.2800,-26.4600,320.0000,
3.5880,-0.0039,0.2111,1.0007,-0.0513,0.1173,0.2358,19.6200,14.2800,-26.4600,320.0000,
3.6230,-0.0039,0.2111,1.0007,-0.0513,0.1173,0.2358,19.9200,14.1600,-26.3400,320.0000,
3.6570,-0.0117,0.2189,0.9968,-0.0513,0.1173,0.2358,19.9200,14.1600,-26.3400,320.0000,
3.7550,-0.0117,0.2189,0.9968,-0.0513,0.1173,0.2358,20.1000,13.8600,-26.2800,320.0000,
3.7860,-0.0117,0.2189,0.9968,0.1515,0.1857,0.1222,20.1000,13.8600,-26.2800,320.0000,
3.7870,-0.0117,0.2189,0.9968,0.1515,0.1857,0.1222,20.1000,13.8600,-26.2800,320.0000,
3.8210,-0.0117,0.2189,0.9968,0.1515,0.1857,0.1222,20.2800,13.6800,-26.1600,320.0000,
3.8590,-0.0352,0.2463,0.9890,0.1515,0.1857,0.1222,20.2800,13.6800,-26.1600,320.0000,
3.9570,-0.0352,0.2463,0.9890,0.1515,0.1857,0.1222,20.5800,13.7400,-25.8000,320.0000,
3.9900,-0.0352,0.2463,0.9890,0.2541,0.1026,-0.3274,20.5800,13.7400,-25.8000,320.0000,
3.9940,-0.0352,0.2463,0.9890,0.2541,0.1026,-0.3274,20.5800,13.7400,-25.8000,320.0000,
4.0220,-0.0352,0.2463,0.9890,0.2541,0.1026,-0.3274,20.7600,13.3200,-25.6800,320.0000,
4.0600,-0.0665,0.2463,0.9694,0.2541,0.1026,-0.3274,20.7600,13.3200,-25.6800,320.0000,
4.1540,-0.0665,0.2463,0.9694,0.2541,0.1026,-0.3274,20.8800,13.3200,-25.5600,320.0000,
4.1930,-0.0665,0.2463,0.9694,0.2224,0.2370,-0.1723,20.8800,13.3200,-25.5600,320.0000,
4.1960,-0.0665,0.2463,0.9694,0.2224,0.2370,-0.1723,20.8800,13.3200,-25.5600,320.0000,
4.2200,-0.0665,0.2463,0.9694,0.2224,0.2370,-0.1723,21.1200,13.0800,-25.5600,320.0000,
4.2590,-0.0899,0.3127,0.9616,0.2224,0.2370,-0.1723,21.1200,13.0800,-25.5600,320.0000,
4.3540,-0.0899,0.3127,0.9616,0.2224,0.2370,-0.1723,20.9400,13.2000,-25.3800,320.0000,
4.3920,-0.0899,0.3127,0.9616,0.0391,-0.1625,-0.1100,20.9400,13.2000,-25.3800,320.0000,
4.3960,-0.0899,0.3127,0.9616,0.0391,-0.1625,-0.1100,20.9400,13.2000,-25.3800,320.0000,
4.4190,-0.0899,0.3127,0.9616,0.0391,-0.1625,-0.1100,20.7000,13.2600,-25.4400,320.0000,
4.4640,-0.0899,0.3088,0.9577,0.0391,-0.1625,-0.1100,20.7000,13.2600,-25.4400,320.0000,
4.6920,-0.0899,0.3088,0.9577,0.0391,-0.1625,-0.1100,20.6400,13.3800,-25.3800,320.0000,
4.6930,-0.0899,0.3088,0.9577,0.0037,0.0293,-0.0244,20.6400,13.3800,-25.3800,320.0000,
4.6940,-0.0899,0.3088,0.9577,0.0037,0.0293,-0.0244,20.6400,13.3800,-25.3800,320.0000,
4.6950,-0.0899,0.3088,0.9577,0.0037,0.0293,-0.0244,20.5800,13.5000,-25.3200,320.0000,
4.6960,-0.0899,0.3049,0.9381,0.0037,0.0293,-0.0244,20.5800,13.5000,-25.3200,320.0000,
4.7470,-0.0899,0.3049,0.9381,0.0037,0.0293,-0.0244,20.7000,13.4400,-25.1400,320.0000,
4.7870,-0.0899,0.3049,0.9381,-0.0293,-0.1173,-0.0403,20.7000,13.4400,-25.1400,320.0000,
4.7880,-0.0899,0.3049,0.9381,-0.0293,-0.1173,-0.0403,20.7000,13.4400,-25.1400,320.0000,
4.8130,-0.0899,0.3049,0.9381,-0.0293,-0.1173,-0.0403,20.4000,13.8000,-24.9600,320.0000,
4.8560,-0.0430,0.2971,0.9772,-0.0293,-0.1173,-0.0403,20.4000,13.8000,-24.9600,320.0000,
4.9460,-0.0430,0.2971,0.9772,-0.0293,-0.1173,-0.0403,20.4000,13.8000,-25.0800,320.0000,
4.9870,-0.0430,0.2971,0.9772,-0.0757,-0.1442,-0.0660,20.4000,13.8000,-25.0800,320.0000,
4.9880,-0.0430,0.2971,0.9772,-0.0757,-0.1442,-0.0660,20.4000,13.8000,-25.0800,320.0000,
5.0130,-0.0430,0.2971,0.9772,-0.0757,-0.1442,-0.0660,20.0400,14.2200,-25.1400,320.0000,
5.0590,-0.0469,0.2736,0.9538,-0.0757,-0.1442,-0.0660,20.0400,14.2200,-25.1400,320.0000,
5.1470,-0.0469,0.2736,0.9538,-0.0757,-0.1442,-0.0660,20.0400,14.4000,-25.6200,320.0000,
5.2000,-0.0469,0.2736,0.9538,-0.0892,-0.0049,0.0354,20.0400,14.4000,-25.6200,320.0000,
5.2040,-0.0469,0.2736,0.9538,-0.0892,-0.0049,0.0354,20.0400,14.4000,-25.6200,320.0000,
5.2180,-0.0469,0.2736,0.9538,-0.0892,-0.0049,0.0354,19.8000,14.4600,-25.9200,320.0000,
5.2590,-0.0274,0.3049,0.9694,-0.0892,-0.0049,0.0354,19.8000,14.4600,-25.9200,320.0000,
5.3670,-0.0274,0.3049,0.9694,-0.0892,-0.0049,0.0354,19.5600,14.6400,-26.4000,320.0000,
5.4010,-0.0274,0.3049,0.9694,0.0489,-0.0745,-0.0367,19.5600,14.6400,-26.4000,320.0000,
5.4020,-0.0274,0.3049,0.9694,0.0489,-0.0745,-0.0367,19.5600,14.6400,-26.4000,320.0000,
5.4090,-0.0274,0.3049,0.9694,0.0489,-0.0745,-0.0367,19.1400,14.8200,-26.5800,320.0000,
5.4590,-0.0352,0.2971,0.9655,0.0489,-0.0745,-0.0367,19.1400,14.8200,-26.5800,320.0000,
5.5440,-0.0352,0.2971,0.9655,0.0489,-0.0745,-0.0367,18.6000,14.7000,-27.0600,320.0000,
5.5900,-0.0352,0.2971,0.9655,0.0232,0.0684,0.0220,18.6000,14.7000,-27.0600,320.0000,
5.5940,-0.0352,0.2971,0.9655,0.0232,0.0684,0.0220,18.6000,14.7000,-27.0600,320.0000,
5.6100,-0.0352,0.2971,0.9655,0.0232,0.0684,0.0220,18.3600,14.7000,-27.6000,320.0000,
5.6590,-0.0156,0.2971,0.9381,0.0232,0.0684,0.0220,18.3600,14.7000,-27.6000,320.0000,
5.7420,-0.0156,0.2971,0.9381,0.0232,0.0684,0.0220,17.9400,14.8200,-27.7800,320.0000,
5.7900,-0.0156,0.2971,0.9381,0.0367,-0.0037,-0.0220,17.9400,14.8200,-27.7800,320.0000,
5.7940,-0.0156,0.2971,0.9381,0.0367,-0.0037,-0.0220,17.9400,14.8200,-27.7800,320.0000,
5.8080,-0.0156,0.2971,0.9381,0.0367,-0.0037,-0.0220,18.0000,14.7000,-28.0200,320.0000,
5.8710,-0.0039,0.3127,0.9538,0.0367,-0.0037,-0.0220,18.0000,14.7000,-28.0200,320.0000,
5.9380,-0.0039,0.3127,0.9538,0.0367,-0.0037,-0.0220,17.8800,14.5200,-27.8400,320.0000,
5.9860,-0.0039,0.3127,0.9538,-0.0305,0.0195,-0.0867,17.8800,14.5200,-27.8400,320.0000,
5.9870,-0.0039,0.3127,0.9538,-0.0305,0.0195,-0.0867,17.8800,14.5200,-27.8400,320.0000,
6.0040,-0.0039,0.3127,0.9538,-0.0305,0.0195,-0.0867,18.1200,14.2800,-27.7200,320.0000,
6.0570,-0.0195,0.3049,0.9499,-0.0305,0.0195,-0.0867,18.1200,14.2800,-27.7200,320.0000,
6.1370,-0.0195,0.3049,0.9499,-0.0305,0.0195,-0.0867,18.2400,13.9200,-27.3600,320.0000,
6.1860,-0.0195,0.3049,0.9499,0.0012,0.0024,-0.1234,18.2400,13.9200,-27.3600,320.0000,
6.1870,-0.0195,0.3049,0.9499,0.0012,0.0024,-0.1234,18.2400,13.9200,-27.3600,320.0000,
6.2030,-0.0195,0.3049,0.9499,0.0012,0.0024,-0.1234,18.3600,13.8000,-27.6000,320.0000,
6.2560,-0.0274,0.3127,0.9850,0.0012,0.0024,-0.1234,18.3600,13.8000,-27.6000,320.0000,
6.3350,-0.0274,0.3127,0.9850,0.0012,0.0024,-0.1234,18.4800,13.9800,-27.5400,320.0000,
6.3870,-0.0274,0.3127,0.9850,0.0464,-0.0049,-0.0476,18.4800,13.9800,-27.5400,320.0000,
6.3870,-0.0274,0.3127,0.9850,0.0464,-0.0049,-0.0476,18.4800,13.9800,-27.5400,320.0000,
6.4010,-0.0274,0.3127,0.9850,0.0464,-0.0049,-0.0476,18.5400,13.8000,-27.3600,320.0000,
6.4650,-0.0274,0.3166,0.9616,0.0464,-0.0049,-0.0476,18.5400,13.8000,-27.3600,320.0000,
6.5880,-0.0274,0.3166,0.9616,0.0464,-0.0049,-0.0476,18.5400,13.8600,-27.3000,320.0000,
6.5890,-0.0274,0.3166,0.9616,-0.0354,-0.0513,-0.0012,18.5400,13.8600,-27.3000,320.0000,
6.5900,-0.0274,0.3166,0.9616,-0.0354,-0.0513,-0.0012,18.5400,13.8600,-27.3000,320.0000,
6.6000,-0.0274,0.3166,0.9616,-0.0354,-0.0513,-0.0012,18.8400,13.8600,-27.0600,320.0000,
6.6630,-0.0117,0.3127,0.9655,-0.0354,-0.0513,-0.0012,18.8400,13.8600,-27.0600,320.0000,
6.7340,-0.0117,0.3127,0.9655,-0.0354,-0.0513,-0.0012,18.4800,13.7400,-27.1200,320.0000,
6.7990,-0.0117,0.3127,0.9655,0.0709,-0.0232,-0.1319,18.4800,13.7400,-27.1200,320.0000,
6.8020,-0.0117,0.3127,0.9655,0.0709,-0.0232,-0.1319,18.4800,13.7400,-27.1200,320.0000,
6.8060,-0.0117,0.3127,0.9655,0.0709,-0.0232,-0.1319,18.0000,13.9200,-27.4800,320.0000,
6.8600,0.0195,0.3244,0.9577,0.0709,-0.0232,-0.1319,18.0000,13.9200,-27.4800,320.0000,
6.9340,0.0195,0.3244,0.9577,0.0709,-0.0232,-0.1319,17.5800,14.1600,-27.7200,320.0000,
6.9920,0.0195,0.3244,0.9577,0.1026,-0.0953,-0.2590,17.5800,14.1600,-27.7200,320.0000,
6.9950,0.0195,0.3244,0.9577,0.1026,-0.0953,-0.2590,17.5800,14.1600,-27.7200,320.0000,
6.9990,0.0195,0.3244,0.9577,0.1026,-0.0953,-0.2590,17.1000,14.4600,-27.9600,320.0000,
7.0600,-0.0156,0.3244,0.9069,0.1026,-0.0953,-0.2590,17.1000,14.4600,-27.9600,320.0000,
7.1330,-0.0156,0.3244,0.9069,0.1026,-0.0953,-0.2590,16.5600,14.4600,-28.2600,320.0000,
7.1900,-0.0156,0.3244,0.9069,-0.0195,-0.0892,-0.1026,16.5600,14.4600,-28.2600,320.0000,
7.2290,-0.0156,0.3244,0.9069,-0.0195,-0.0892,-0.1026,16.5600,14.4600,-28.2600,320.0000,
7.2300,-0.0156,0.3244,0.9069,-0.0195,-0.0892,-0.1026,16.0800,14.7000,-28.5600,320.0000,
7.2570,-0.0156,0.3479,0.9733,-0.0195,-0.0892,-0.1026,16.0800,14.7000,-28.5600,320.0000,
7.3280,-0.0156,0.3479,0.9733,-0.0195,-0.0892,-0.1026,15.8400,14.8200,-28.6800,320.0000,
7.3870,-0.0156,0.3479,0.9733,-0.1063,-0.0342,0.0342,15.8400,14.8200,-28.6800,320.0000,
7.3880,-0.0156,0.3479,0.9733,-0.1063,-0.0342,0.0342,15.8400,14.8200,-28.6800,320.0000,
7.3940,-0.0156,0.3479,0.9733,-0.1063,-0.0342,0.0342,15.2400,14.9400,-28.8600,320.0000,
7.4570,-0.0235,0.3323,0.9499,-0.1063,-0.0342,0.0342,15.2400,14.9400,-28.8600,320.0000,
7.5260,-0.0235,0.3323,0.9499,-0.1063,-0.0342,0.0342,15.0600,15.1800,-29.1000,320.0000,
7.5870,-0.0235,0.3323,0.9499,-0.0452,0.0037,0.1833,15.0600,15.1800,-29.1000,320.0000,
7.5880,-0.0235,0.3323,0.9499,-0.0452,0.0037,0.1833,15.0600,15.1800,-29.1000,320.0000,
7.5920,-0.0235,0.3323,0.9499,-0.0452,0.0037,0.1833,15.0600,15.4800,-29.1000,320.0000,
7.6680,0.0000,0.3596,0.9499,-0.0452,0.0037,0.1833,15.0600,15.4800,-29.1000,320.0000,
7.7270,0.0000,0.3596,0.9499,-0.0452,0.0037,0.1833,15.1200,15.7800,-29.4000,320.0000,
7.7900,0.0000,0.3596,0.9499,-0.0476,0.0745,0.1710,15.1200,15.7800,-29.4000,320.0000,
7.7930,0.0000,0.3596,0.9499,-0.0476,0.0745,0.1710,15.1200,15.7800,-29.4000,320.0000,
7.7950,0.0000,0.3596,0.9499,-0.0476,0.0745,0.1710,15.2400,15.6000,-29.1000,320.0000,
7.8590,-0.0039,0.3401,0.9420,-0.0476,0.0745,0.1710,15.2400,15.6000,-29.1000,320.0000,
7.9230,-0.0039,0.3401,0.9420,-0.0476,0.0745,0.1710,15.4800,15.4800,-28.8600,320.0000,
7.9870,-0.0039,0.3401,0.9420,0.0293,0.0623,0.1429,15.4800,15.4800,-28.8600,320.0000,
7.9880,-0.0039,0.3401,0.9420,0.0293,0.0623,0.1429,15.4800,15.4800,-28.8600,320.0000,
7.9890,-0.0039,0.3401,0.9420,0.0293,0.0623,0.1429,15.9000,15.4800,-28.7400,320.0000,
8.0570,0.0000,0.3323,0.9499,0.0293,0.0623,0.1429,15.9000,15.4800,-28.7400,320.0000,
8.1220,0.0000,0.3323,0.9499,0.0293,0.0623,0.1429,16.2600,15.1200,-28.5000,320.0000,
8.1880,0.0000,0.3323,0.9499,0.0195,0.0684,0.0476,16.2600,15.1200,-28.5000,320.0000,
8.1890,0.0000,0.3323,0.9499,0.0195,0.0684,0.0476,16.2600,15.1200,-28.5000,320.0000,
8.1910,0.0000,0.3323,0.9499,0.0195,0.0684,0.0476,16.4400,14.9400,-28.3800,320.0000,
8.2570,-0.0078,0.3323,0.9342,0.0195,0.0684,0.0476,16.4400,14.9400,-28.3800,320.0000,
8.3200,-0.0078,0.3323,0.9342,0.0195,0.0684,0.0476,16.7400,14.8800,-28.0800,320.0000,
8.3870,-0.0078,0.3323,0.9342,0.0195,0.0684,0.0476,16.9800,14.5800,-28.2000,320.0000,
8.3890,-0.0078,0.3323,0.9342,0.0159,0.0660,0.0037,16.9800,14.5800,-28.2000,320.0000,
8.3900,-0.0078,0.3323,0.9342,0.0159,0.0660,0.0037,16.9800,14.5800,-28.2000,320.0000,
8.4690,-0.0235,0.3401,0.9420,0.0159,0.0660,0.0037,16.9800,14.5800,-28.2000,320.0000,
8.6410,-0.0235,0.3401,0.9420,0.0159,0.0660,0.0037,17.1000,14.2200,-27.7800,320.0000,
8.6420,-0.0235,0.3401,0.9420,0.0159,0.0660,0.0037,17.4600,14.1600,-27.7200,320.0000,
8.6430,-0.0235,0.3401,0.9420,0.0440,0.0794,0.0782,17.4600,14.1600,-27.7200,320.0000,
8.6440,-0.0235,0.3401,0.9420,0.0440,0.0794,0.0782,17.4600,14.1600,-27.7200,320.0000,
8.6570,-0.0235,0.3362,0.9538,0.0440,0.0794,0.0782,17.4600,14.1600,-27.7200,320.0000,
8.7160,-0.0235,0.3362,0.9538,0.0440,0.0794,0.0782,17.7600,14.1600,-27.7200,320.0000,
8.7850,-0.0235,0.3362,0.9538,0.0440,0.0794,0.0782,17.8800,13.9800,-27.7200,320.0000,
8.7890,-0.0235,0.3362,0.9538,0.0611,-0.0611,0.1087,17.8800,13.9800,-27.7200,320.0000,
8.8030,-0.0235,0.3362,0.9538,0.0611,-0.0611,0.1087,17.8800,13.9800,-27.7200,320.0000,
8.8670,-0.0117,0.3518,0.9342,0.0611,-0.0611,0.1087,17.8800,13.9800,-27.7200,320.0000,
8.9190,-0.0117,0.3518,0.9342,0.0611,-0.0611,0.1087,18.0000,13.9800,-27.8400,320.0000,
8.9840,-0.0117,0.3518,0.9342,0.0611,-0.0611,0.1087,18.0000,13.7400,-28.0200,320.0000,
8.9900,-0.0117,0.3518,0.9342,0.0147,0.0183,0.0305,18.0000,13.7400,-28.0200,320.0000,
8.9940,-0.0117,0.3518,0.9342,0.0147,0.0183,0.0305,18.0000,13.7400,-28.0200,320.0000,
9.0600,-0.0156,0.3479,0.9147,0.0147,0.0183,0.0305,18.0000,13.7400,-28.0200,320.0000,
9.1170,-0.0156,0.3479,0.9147,0.0147,0.0183,0.0305,18.1200,13.6800,-28.1400,320.0000,
9.1840,-0.0156,0.3479,0.9147,0.0147,0.0183,0.0305,17.9400,13.5000,-27.9000,320.0000,
9.1890,-0.0156,0.3479,0.9147,-0.0806,0.0696,-0.0281,17.9400,13.5000,-27.9000,320.0000,
9.2020,-0.0156,0.3479,0.9147,-0.0806,0.0696,-0.0281,17.9400,13.5000,-27.9000,320.0000,
9.2600,-0.0156,0.3362,0.9655,-0.0806,0.0696,-0.0281,17.9400,13.5000,-27.9000,320.0000,
9.3170,-0.0156,0.3362,0.9655,-0.0806,0.0696,-0.0281,18.0600,13.5000,-28.0800,320.0000,
9.3810,-0.0156,0.3362,0.9655,-0.0806,0.0696,-0.0281,17.8800,13.3800,-28.2600,320.0000,
