
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
0.5480,0.0610,0.3703,0.9517,-0.0596,0.0297,-0.0515,973.3672,3666.0000,0.000000,0.000000,0.000000,
0.5530,0.0610,0.3703,0.9517,-0.0596,0.0297,-0.0515,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.5650,0.0497,0.3710,0.9460,-0.0596,0.0297,-0.0515,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.5830,0.0524,0.3703,0.9475,-0.0596,0.0297,-0.0515,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.6040,0.0558,0.3666,0.9615,-0.0596,0.0297,-0.0515,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.6230,0.0609,0.3624,0.9645,-0.0596,0.0297,-0.0515,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.6430,0.0559,0.3688,0.9560,-0.0596,0.0297,-0.0515,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.7190,0.0478,0.3731,0.9458,-0.0596,0.0297,-0.0515,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.7200,0.0478,0.3731,0.9458,-0.0596,0.0297,-0.0515,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.7210,0.0432,0.3744,0.9418,-0.0596,0.0297,-0.0515,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.7220,0.0418,0.3759,0.9331,-0.0596,0.0297,-0.0515,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.7230,0.0418,0.3759,0.9331,0.0611,-0.0024,-0.0237,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.7240,0.0418,0.3759,0.9331,0.0611,-0.0024,-0.0237,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.7250,0.0449,0.3682,0.9307,0.0611,-0.0024,-0.0237,973.3279,3666.0000,0.000000,0.000000,0.000000,
0.7260,0.0449,0.3682,0.9307,0.0611,-0.0024,-0.0237,973.3279,3671.0000,0.000000,0.000000,0.000000,
0.7410,0.0437,0.3690,0.9211,0.0611,-0.0024,-0.0237,973.3279,3671.0000,0.000000,0.000000,0.000000,
0.7460,0.0437,0.3690,0.9211,0.0611,-0.0024,-0.0237,973.3278,3671.0000,0.000000,0.000000,0.000000,
0.7630,0.0394,0.3710,0.9122,0.0611,-0.0024,-0.0237,973.3278,3671.0000,0.000000,0.000000,0.000000,
0.7830,0.0378,0.3732,0.9081,0.0611,-0.0024,-0.0237,973.3278,3671.0000,0.000000,0.000000,0.000000,
0.8020,0.0422,0.3801,0.8799,0.0611,-0.0024,-0.0237,973.3278,3671.0000,0.000000,0.000000,0.000000,
0.8230,0.0513,0.3841,0.8806,0.0611,-0.0024,-0.0237,973.3278,3671.0000,0.000000,0.000000,0.000000,
0.8450,0.0557,0.3830,0.8962,0.0611,-0.0024,-0.0237,973.3278,3671.0000,0.000000,0.000000,0.000000,
0.8620,0.0557,0.3830,0.8962,0.0611,-0.0024,-0.0237,973.3278,3630.0000,0.000000,0.000000,0.000000,
0.8670,0.0626,0.3841,0.9005,0.0611,-0.0024,-0.0237,973.3278,3630.0000,0.000000,0.000000,0.000000,
0.8830,0.0626,0.3841,0.9005,0.0611,-0.0024,-0.0237,973.3278,3630.0000,0.000000,0.000000,0.000000,
0.8880,0.0661,0.3886,0.8943,0.0611,-0.0024,-0.0237,973.3278,3630.0000,0.000000,0.000000,0.000000,
0.9040,0.0618,0.3938,0.9041,0.0611,-0.0024,-0.0237,973.3278,3630.0000,0.000000,0.000000,0.000000,
0.9090,0.0618,0.3938,0.9041,0.0611,-0.0024,-0.0237,973.3278,3630.0000,0.000000,0.000000,0.000000,
0.9140,0.0618,0.3938,0.9041,-0.0115,0.0478,0.0489,973.3278,3630.0000,0.000000,0.000000,0.000000,
0.9200,0.0586,0.3952,0.9175,-0.0115,0.0478,0.0489,973.3278,3630.0000,0.000000,0.000000,0.000000,
0.9390,0.0698,0.3952,0.9316,-0.0115,0.0478,0.0489,973.3278,3630.0000,0.000000,0.000000,0.000000,
0.9480,0.0698,0.3952,0.9316,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
0.9590,0.0745,0.3880,0.9488,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
0.9780,0.0809,0.3764,0.9569,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
