
time,gfx,gFy,gFz,wx,wy,wz,Bx,By,Bz,I,
3.3640,0.1290,0.3792,0.8560,0.1674,-1.2901,-0.1869,-4.6200,-23.8200,-16.4400,160.0000,
3.3710,0.1290,0.3792,0.8560,0.1674,-1.2901,-0.1869,-4.5600,-23.6400,-16.6800,160.0000,
3.3740,0.1564,0.2814,0.8912,0.1674,-1.2901,-0.1869,-4.5600,-23.6400,-16.6800,160.0000,
3.3930,0.1681,0.2189,0.8834,0.1674,-1.2901,-0.1869,-4.5600,-23.6400,-16.6800,160.0000,
3.4120,0.2072,0.1524,0.9499,0.1674,-1.2901,-0.1869,-4.5600,-23.6400,-16.6800,160.0000,
3.4320,0.1994,0.1173,1.0398,0.1674,-1.2901,-0.1869,-4.5600,-23.6400,-16.6800,160.0000,
3.4370,0.1994,0.1173,1.0398,0.1674,-1.2901,-0.1869,-4.2600,-23.8800,-16.6200,160.0000,
3.4510,0.1485,0.2072,0.9186,0.1674,-1.2901,-0.1869,-4.2600,-23.8800,-16.6200,160.0000,
3.4700,0.0821,0.2424,0.8834,0.1674,-1.2901,-0.1869,-4.2600,-23.8800,-16.6200,160.0000,
3.6520,0.0743,0.2150,0.8209,0.1674,-1.2901,-0.1869,-4.2600,-23.8800,-16.6200,160.0000,
3.6530,0.1016,0.1368,0.8209,0.1674,-1.2901,-0.1869,-4.2600,-23.8800,-16.6200,160.0000,
3.6540,0.0547,0.1524,0.8443,0.1674,-1.2901,-0.1869,-4.2600,-23.8800,-16.6200,160.0000,
3.6540,0.1016,0.1055,0.8834,0.1674,-1.2901,-0.1869,-4.2600,-23.8800,-16.6200,160.0000,
3.6560,0.1016,0.1055,0.8834,0.0305,-0.4166,0.1100,-4.2600,-23.8800,-16.6200,160.0000,
3.6570,0.1016,0.1055,0.8834,0.0305,-0.4166,0.1100,-4.2600,-23.8800,-16.6200,160.0000,
3.6580,0.1016,0.1055,0.8834,0.0305,-0.4166,0.1100,-3.7200,-23.5200,-17.1600,160.0000,
3.6590,0.1759,-0.0235,0.9108,0.0305,-0.4166,0.1100,-3.7200,-23.5200,-17.1600,160.0000,
3.6600,0.1407,0.0195,0.9264,0.0305,-0.4166,0.1100,-3.7200,-23.5200,-17.1600,160.0000,
3.6610,0.1368,0.1994,0.9303,0.0305,-0.4166,0.1100,-3.7200,-23.5200,-17.1600,160.0000,
3.6620,0.1720,0.2033,0.9420,0.0305,-0.4166,0.1100,-3.7200,-23.5200,-17.1600,160.0000,
3.6620,0.1720,0.2033,0.9420,0.0305,-0.4166,0.1100,-3.6600,-23.4000,-17.9400,160.0000,
3.6680,0.3010,-0.1134,0.9381,0.0305,-0.4166,0.1100,-3.6600,-23.4000,-17.9400,160.0000,
3.6870,0.2384,0.0977,0.9264,0.0305,-0.4166,0.1100,-3.6600,-23.4000,-17.9400,160.0000,
3.7070,0.1681,0.2189,0.9069,0.0305,-0.4166,0.1100,-3.6600,-23.4000,-17.9400,160.0000,
3.7270,0.1681,0.2072,0.9069,0.0305,-0.4166,0.1100,-3.6600,-23.4000,-17.9400,160.0000,
3.7470,0.2619,-0.0352,0.9655,0.0305,-0.4166,0.1100,-3.6600,-23.4000,-17.9400,160.0000,
3.7570,0.2619,-0.0352,0.9655,-0.7086,-0.8638,-0.1637,-3.6600,-23.4000,-17.9400,160.0000,
3.7580,0.2619,-0.0352,0.9655,-0.7086,-0.8638,-0.1637,-3.6600,-23.4000,-17.9400,160.0000,
3.7640,0.2619,-0.0352,0.9655,-0.7086,-0.8638,-0.1637,-3.8400,-23.0400,-18.8400,160.0000,
3.7670,0.2971,-0.1446,0.9929,-0.7086,-0.8638,-0.1637,-3.8400,-23.0400,-18.8400,160.0000,
3.7870,0.3049,-0.1212,1.0202,-0.7086,-0.8638,-0.1637,-3.8400,-23.0400,-18.8400,160.0000,
3.8070,0.2853,-0.0938,1.0632,-0.7086,-0.8638,-0.1637,-3.8400,-23.0400,-18.8400,160.0000,
3.8270,0.1915,-0.0352,0.9929,-0.7086,-0.8638,-0.1637,-3.8400,-23.0400,-18.8400,160.0000,
3.8300,0.1915,-0.0352,0.9929,-0.7086,-0.8638,-0.1637,-4.0200,-22.6200,-19.8600,160.0000,
3.8530,0.1446,0.0313,0.9538,-0.7086,-0.8638,-0.1637,-4.0200,-22.6200,-19.8600,160.0000,
3.8690,0.1290,0.0586,0.9655,-0.7086,-0.8638,-0.1637,-4.0200,-22.6200,-19.8600,160.0000,
3.8940,0.0938,0.0313,1.0359,-0.7086,-0.8638,-0.1637,-4.0200,-22.6200,-19.8600,160.0000,
3.9110,0.1173,-0.0782,1.0710,-0.7086,-0.8638,-0.1637,-4.0200,-22.6200,-19.8600,160.0000,
3.9300,0.1016,-0.0391,1.0710,-0.7086,-0.8638,-0.1637,-4.0200,-22.6200,-19.8600,160.0000,
3.9510,0.0860,-0.0078,1.0632,-0.7086,-0.8638,-0.1637,-4.0200,-22.6200,-19.8600,160.0000,
3.9710,0.0860,-0.0078,1.0632,-0.5962,-0.5082,-0.3983,-4.0200,-22.6200,-19.8600,160.0000,
3.9740,0.0860,-0.0078,1.0632,-0.5962,-0.5082,-0.3983,-4.0200,-22.6200,-19.8600,160.0000,
3.9790,0.0860,-0.0078,1.0632,-0.5962,-0.5082,-0.3983,-3.7800,-22.0800,-20.2800,160.0000,
3.9820,0.0743,-0.0117,0.9968,-0.5962,-0.5082,-0.3983,-3.7800,-22.0800,-20.2800,160.0000,
4.0100,0.0625,-0.0391,1.0476,-0.5962,-0.5082,-0.3983,-3.7800,-22.0800,-20.2800,160.0000,
4.0140,0.0743,-0.0508,1.0749,-0.5962,-0.5082,-0.3983,-3.7800,-22.0800,-20.2800,160.0000,
4.0290,0.0743,-0.0508,1.0749,-0.5962,-0.5082,-0.3983,-3.3600,-20.9400,-21.4800,160.0000,
4.0330,0.1251,-0.0665,1.1023,-0.5962,-0.5082,-0.3983,-3.3600,-20.9400,-21.4800,160.0000,
4.0510,0.1759,-0.1251,1.0437,-0.5962,-0.5082,-0.3983,-3.3600,-20.9400,-21.4800,160.0000,
4.0700,0.2072,-0.1173,1.0085,-0.5962,-0.5082,-0.3983,-3.3600,-20.9400,-21.4800,160.0000,
4.0900,0.2189,-0.1094,0.9850,-0.5962,-0.5082,-0.3983,-3.3600,-20.9400,-21.4800,160.0000,
4.1130,0.2502,-0.1994,1.0241,-0.5962,-0.5082,-0.3983,-3.3600,-20.9400,-21.4800,160.0000,
4.1300,0.2697,-0.2150,1.0124,-0.5962,-0.5082,-0.3983,-3.3600,-20.9400,-21.4800,160.0000,
4.1510,0.2775,-0.1055,0.9733,-0.5962,-0.5082,-0.3983,-3.3600,-20.9400,-21.4800,160.0000,
4.1620,0.2775,-0.1055,0.9733,-0.5962,-0.5082,-0.3983,-2.9400,-19.5600,-22.8000,160.0000,
4.1650,0.2775,-0.1055,0.9733,-0.1503,-0.1344,-0.0599,-2.9400,-19.5600,-22.8000,160.0000,
4.1700,0.2775,-0.1055,0.9733,-0.1503,-0.1344,-0.0599,-2.9400,-19.5600,-22.8000,160.0000,
4.1730,0.2971,-0.0743,0.9577,-0.1503,-0.1344,-0.0599,-2.9400,-19.5600,-22.8000,160.0000,
4.1900,0.3127,-0.1759,0.9420,-0.1503,-0.1344,-0.0599,-2.9400,-19.5600,-22.8000,160.0000,
4.3870,0.3166,-0.2463,0.9616,-0.1503,-0.1344,-0.0599,-2.9400,-19.5600,-22.8000,160.0000,
4.3880,0.3166,-0.2463,0.9616,-0.1503,-0.1344,-0.0599,-2.5800,-18.0600,-24.0600,160.0000,
4.3890,0.3088,-0.2228,0.9733,-0.1503,-0.1344,-0.0599,-2.5800,-18.0600,-24.0600,160.0000,
4.3900,0.2932,-0.1954,0.9147,-0.1503,-0.1344,-0.0599,-2.5800,-18.0600,-24.0600,160.0000,
4.3910,0.2814,-0.1994,0.9186,-0.1503,-0.1344,-0.0599,-2.5800,-18.0600,-24.0600,160.0000,
4.3920,0.2814,-0.2111,0.9264,-0.1503,-0.1344,-0.0599,-2.5800,-18.0600,-24.0600,160.0000,
4.3930,0.2814,-0.2189,0.9460,-0.1503,-0.1344,-0.0599,-2.5800,-18.0600,-24.0600,160.0000,
4.3940,0.2736,-0.1759,0.9303,-0.1503,-0.1344,-0.0599,-2.5800,-18.0600,-24.0600,160.0000,
4.3950,0.2697,-0.1954,0.9225,-0.1503,-0.1344,-0.0599,-2.5800,-18.0600,-24.0600,160.0000,
4.3960,0.2697,-0.1954,0.9225,-0.1503,-0.1344,-0.0599,-2.3400,-16.8000,-24.9600,160.0000,
4.3970,0.2697,-0.1954,0.9225,-0.1967,-0.3176,-0.0428,-2.3400,-16.8000,-24.9600,160.0000,
4.3980,0.2697,-0.1954,0.9225,-0.1967,-0.3176,-0.0428,-2.3400,-16.8000,-24.9600,160.0000,
4.3990,0.2775,-0.2072,0.9342,-0.1967,-0.3176,-0.0428,-2.3400,-16.8000,-24.9600,160.0000,
4.4080,0.2893,-0.2072,0.9499,-0.1967,-0.3176,-0.0428,-2.3400,-16.8000,-24.9600,160.0000,
4.4230,0.2893,-0.2072,0.9499,-0.1967,-0.3176,-0.0428,-1.8000,-15.3000,-25.8600,160.0000,
4.4270,0.2853,-0.2033,0.9381,-0.1967,-0.3176,-0.0428,-1.8000,-15.3000,-25.8600,160.0000,
4.4480,0.2853,-0.2345,0.9460,-0.1967,-0.3176,-0.0428,-1.8000,-15.3000,-25.8600,160.0000,
4.4670,0.3049,-0.2424,0.9460,-0.1967,-0.3176,-0.0428,-1.8000,-15.3000,-25.8600,160.0000,
4.4870,0.2502,-0.0899,0.9108,-0.1967,-0.3176,-0.0428,-1.8000,-15.3000,-25.8600,160.0000,
4.5070,0.2697,-0.1876,0.9108,-0.1967,-0.3176,-0.0428,-1.8000,-15.3000,-25.8600,160.0000,
4.5270,0.2658,-0.1915,0.8873,-0.1967,-0.3176,-0.0428,-1.8000,-15.3000,-25.8600,160.0000,
4.5470,0.2736,-0.1720,0.8560,-0.1967,-0.3176,-0.0428,-1.8000,-15.3000,-25.8600,160.0000,
4.5550,0.2736,-0.1720,0.8560,-0.1967,-0.3176,-0.0428,-1.5000,-13.8600,-26.4000,160.0000,
4.5570,0.2736,-0.1720,0.8560,-0.3494,0.0745,-0.0855,-1.5000,-13.8600,-26.4000,160.0000,
4.5580,0.2736,-0.1720,0.8560,-0.3494,0.0745,-0.0855,-1.5000,-13.8600,-26.4000,160.0000,
4.5670,0.2932,-0.2111,0.8521,-0.3494,0.0745,-0.0855,-1.5000,-13.8600,-26.4000,160.0000,
4.5870,0.3049,-0.1837,0.8209,-0.3494,0.0745,-0.0855,-1.5000,-13.8600,-26.4000,160.0000,
4.6170,0.3205,-0.2150,0.8170,-0.3494,0.0745,-0.0855,-1.5000,-13.8600,-26.4000,160.0000,
4.6230,0.3205,-0.2150,0.8170,-0.3494,0.0745,-0.0855,-1.2000,-12.6600,-27.0600,160.0000,
4.6690,0.3440,-0.2853,0.8248,-0.3494,0.0745,-0.0855,-1.2000,-12.6600,-27.0600,160.0000,
4.6710,0.4104,-0.3518,0.8482,-0.3494,0.0745,-0.0855,-1.2000,-12.6600,-27.0600,160.0000,
4.6720,0.4925,-0.4183,0.7661,-0.3494,0.0745,-0.0855,-1.2000,-12.6600,-27.0600,160.0000,
4.6880,0.4652,-0.4300,0.7857,-0.3494,0.0745,-0.0855,-1.2000,-12.6600,-27.0600,160.0000,
4.7080,0.4691,-0.4222,0.7661,-0.3494,0.0745,-0.0855,-1.2000,-12.6600,-27.0600,160.0000,
103.9050,0.4691,-0.4222,0.7661,-0.3470,-0.3470,-0.3470,-1.2000,-12.6600,-27.0600,160.0000,
103.9070,0.4691,-0.4222,0.7661,-0.3470,-0.3470,-0.3470,-1.2000,-12.6600,-27.0600,320.0000,
103.9430,0.1055,0.2853,0.9811,-0.3470,-0.3470,-0.3470,-1.2000,-12.6600,-27.0600,320.0000,
104.0530,0.1055,0.2853,0.9811,0.1723,-0.2334,-0.0452,-1.2000,-12.6600,-27.0600,320.0000,
104.0540,0.1055,0.2853,0.9811,0.1723,-0.2334,-0.0452,-1.2000,-12.6600,-27.0600,320.0000,
104.1070,0.1055,0.2853,0.9811,0.1723,-0.2334,-0.0452,17.0400,14.7000,-28.5000,320.0000,
104.1470,0.1290,0.3987,0.9420,0.1723,-0.2334,-0.0452,17.0400,14.7000,-28.5000,320.0000,
104.2550,0.1290,0.3987,0.9420,0.4459,-0.2334,-0.4349,17.0400,14.7000,-28.5000,320.0000,
104.2580,0.1290,0.3987,0.9420,0.4459,-0.2334,-0.4349,17.0400,14.7000,-28.5000,320.0000,
104.3070,0.1290,0.3987,0.9420,0.4459,-0.2334,-0.4349,14.5800,14.3400,-30.7200,320.0000,
104.3760,0.0743,0.4183,0.8834,0.4459,-0.2334,-0.4349,14.5800,14.3400,-30.7200,320.0000,
104.4550,0.0743,0.4183,0.8834,0.1527,-0.0965,-0.0977,14.5800,14.3400,-30.7200,320.0000,
104.4590,0.0743,0.4183,0.8834,0.1527,-0.0965,-0.0977,14.5800,14.3400,-30.7200,320.0000,
104.4770,0.0743,0.4183,0.8834,0.1527,-0.0965,-0.0977,12.7200,13.9200,-32.2200,320.0000,
104.5380,0.0743,0.4183,0.8834,0.1527,-0.0965,-0.0977,11.6400,13.2600,-33.0600,320.0000,
104.5480,0.1016,0.4417,0.8639,0.1527,-0.0965,-0.0977,11.6400,13.2600,-33.0600,320.0000,
104.7430,0.1016,0.4417,0.8639,0.1100,-0.1332,0.0635,11.6400,13.2600,-33.0600,320.0000,
104.7440,0.1016,0.4417,0.8639,0.1100,-0.1332,0.0635,11.6400,13.2600,-33.0600,320.0000,
104.7450,0.1016,0.4417,0.8639,0.1100,-0.1332,0.0635,13.8600,13.7400,-31.0200,320.0000,
104.7460,0.1016,0.4417,0.8639,0.1100,-0.1332,0.0635,13.0800,13.0800,-31.9200,320.0000,
104.7470,0.1134,0.4769,0.8834,0.1100,-0.1332,0.0635,13.0800,13.0800,-31.9200,320.0000,
104.8520,0.1134,0.4769,0.8834,-0.0538,-0.2224,0.0562,13.0800,13.0800,-31.9200,320.0000,
104.8530,0.1134,0.4769,0.8834,-0.0538,-0.2224,0.0562,13.0800,13.0800,-31.9200,320.0000,
104.8680,0.1134,0.4769,0.8834,-0.0538,-0.2224,0.0562,12.6000,12.6000,-32.4600,320.0000,
104.9330,0.1134,0.4769,0.8834,-0.0538,-0.2224,0.0562,12.0000,12.0600,-32.9400,320.0000,
104.9440,0.1290,0.4613,0.8912,-0.0538,-0.2224,0.0562,12.0000,12.0600,-32.9400,320.0000,
105.0520,0.1290,0.4613,0.8912,-0.0586,-0.1600,0.0098,12.0000,12.0600,-32.9400,320.0000,
105.0530,0.1290,0.4613,0.8912,-0.0586,-0.1600,0.0098,12.0000,12.0600,-32.9400,320.0000,
105.0640,0.1290,0.4613,0.8912,-0.0586,-0.1600,0.0098,11.6400,11.6400,-33.1200,320.0000,
105.1300,0.1290,0.4613,0.8912,-0.0586,-0.1600,0.0098,11.6400,11.4000,-33.3000,320.0000,
105.1420,0.1681,0.4378,0.9030,-0.0586,-0.1600,0.0098,11.6400,11.4000,-33.3000,320.0000,
105.2550,0.1681,0.4378,0.9030,-0.0281,0.0525,-0.0134,11.6400,11.4000,-33.3000,320.0000,
105.2590,0.1681,0.4378,0.9030,-0.0281,0.0525,-0.0134,11.6400,11.4000,-33.3000,320.0000,
105.2740,0.1681,0.4378,0.9030,-0.0281,0.0525,-0.0134,11.8800,11.2800,-33.4200,320.0000,
105.3440,0.1681,0.4378,0.9030,-0.0281,0.0525,-0.0134,11.4600,11.4600,-33.4800,320.0000,
105.3480,0.1681,0.4417,0.8560,-0.0281,0.0525,-0.0134,11.4600,11.4600,-33.4800,320.0000,
105.4550,0.1681,0.4417,0.8560,-0.1772,0.0147,-0.0513,11.4600,11.4600,-33.4800,320.0000,
105.4590,0.1681,0.4417,0.8560,-0.1772,0.0147,-0.0513,11.4600,11.4600,-33.4800,320.0000,
105.4660,0.1681,0.4417,0.8560,-0.1772,0.0147,-0.0513,11.2200,11.4600,-33.4800,320.0000,
105.5300,0.1681,0.4417,0.8560,-0.1772,0.0147,-0.0513,10.9200,11.8200,-33.5400,320.0000,
105.5480,0.1368,0.4222,0.9186,-0.1772,0.0147,-0.0513,10.9200,11.8200,-33.5400,320.0000,
105.6550,0.1368,0.4222,0.9186,-0.0782,0.0134,0.0367,10.9200,11.8200,-33.5400,320.0000,
105.6590,0.1368,0.4222,0.9186,-0.0782,0.0134,0.0367,10.9200,11.8200,-33.5400,320.0000,
105.6640,0.1368,0.4222,0.9186,-0.0782,0.0134,0.0367,10.3200,12.2400,-33.8400,320.0000,
105.7290,0.1368,0.4222,0.9186,-0.0782,0.0134,0.0367,10.0800,12.6600,-33.9600,320.0000,
105.7570,0.1837,0.4143,0.8834,-0.0782,0.0134,0.0367,10.0800,12.6600,-33.9600,320.0000,
105.8530,0.1837,0.4143,0.8834,0.0354,-0.0709,-0.0635,10.0800,12.6600,-33.9600,320.0000,
105.8540,0.1837,0.4143,0.8834,0.0354,-0.0709,-0.0635,10.0800,12.6600,-33.9600,320.0000,
105.8590,0.1837,0.4143,0.8834,0.0354,-0.0709,-0.0635,10.1400,12.6600,-33.7800,320.0000,
105.9250,0.1837,0.4143,0.8834,0.0354,-0.0709,-0.0635,10.0200,12.8400,-33.7800,320.0000,
105.9500,0.1681,0.4183,0.8990,0.0354,-0.0709,-0.0635,10.0200,12.8400,-33.7800,320.0000,
106.0570,0.1681,0.4183,0.8990,-0.0415,-0.0476,-0.1723,10.0200,12.8400,-33.7800,320.0000,
106.0600,0.1681,0.4183,0.8990,-0.0415,-0.0476,-0.1723,10.0200,12.8400,-33.7800,320.0000,
106.0640,0.1681,0.4183,0.8990,-0.0415,-0.0476,-0.1723,9.5400,13.1400,-33.8400,320.0000,
106.1270,0.1681,0.4183,0.8990,-0.0415,-0.0476,-0.1723,9.4200,13.0800,-34.0800,320.0000,
106.1570,0.1290,0.3987,0.9147,-0.0415,-0.0476,-0.1723,9.4200,13.0800,-34.0800,320.0000,
106.2570,0.1290,0.3987,0.9147,-0.0073,-0.0147,0.0354,9.4200,13.0800,-34.0800,320.0000,
106.2600,0.1290,0.3987,0.9147,-0.0073,-0.0147,0.0354,9.4200,13.0800,-34.0800,320.0000,
106.2640,0.1290,0.3987,0.9147,-0.0073,-0.0147,0.0354,9.1800,13.2000,-34.4400,320.0000,
106.3240,0.1290,0.3987,0.9147,-0.0073,-0.0147,0.0354,8.9400,13.2000,-34.5000,320.0000,
106.3480,0.1485,0.4339,0.8873,-0.0073,-0.0147,0.0354,8.9400,13.2000,-34.5000,320.0000,
106.4570,0.1485,0.4339,0.8873,-0.4056,0.0281,-0.0342,8.9400,13.2000,-34.5000,320.0000,
106.4600,0.1485,0.4339,0.8873,-0.4056,0.0281,-0.0342,8.9400,13.2000,-34.5000,320.0000,
106.4640,0.1485,0.4339,0.8873,-0.4056,0.0281,-0.0342,8.9400,13.1400,-34.4400,320.0000,
106.5230,0.1485,0.4339,0.8873,-0.4056,0.0281,-0.0342,8.6400,13.3800,-34.3800,320.0000,
106.5570,0.1994,0.3635,0.9186,-0.4056,0.0281,-0.0342,8.6400,13.3800,-34.3800,320.0000,
106.7230,0.1994,0.3635,0.9186,-0.4056,0.0281,-0.0342,8.0400,13.8000,-34.6800,320.0000,
106.7240,0.1994,0.3635,0.9186,-0.2370,-0.3641,-0.0672,8.0400,13.8000,-34.6800,320.0000,
106.7260,0.1994,0.3635,0.9186,-0.2370,-0.3641,-0.0672,8.0400,13.8000,-34.6800,320.0000,
106.7260,0.1994,0.3635,0.9186,-0.2370,-0.3641,-0.0672,7.6200,14.2200,-34.5600,320.0000,
106.7430,0.1954,0.3283,0.9186,-0.2370,-0.3641,-0.0672,7.6200,14.2200,-34.5600,320.0000,
106.8540,0.1954,0.3283,0.9186,0.2285,-0.0134,-0.2309,7.6200,14.2200,-34.5600,320.0000,
106.8550,0.1954,0.3283,0.9186,0.2285,-0.0134,-0.2309,7.6200,14.2200,-34.5600,320.0000,
106.8570,0.1954,0.3283,0.9186,0.2285,-0.0134,-0.2309,7.6800,14.4000,-34.0800,320.0000,
106.9200,0.1954,0.3283,0.9186,0.2285,-0.0134,-0.2309,7.8600,14.8800,-33.8400,320.0000,
106.9430,0.1564,0.2775,0.9538,0.2285,-0.0134,-0.2309,7.8600,14.8800,-33.8400,320.0000,
