
time,gfx,gFy,gFz,wx,wy,wz,Bx,By,Bz,I,
3.3730,-0.0899,0.4183,0.9460,0.1930,-0.4203,-0.1613,16.4400,14.7000,-35.1600,0.0000,
3.3910,-0.0938,0.4026,0.9772,0.1930,-0.4203,-0.1613,16.4400,14.7000,-35.1600,0.0000,
3.4200,-0.0860,0.3870,0.9850,0.1930,-0.4203,-0.1613,16.4400,14.7000,-35.1600,0.0000,
3.4300,-0.0860,0.3831,0.9616,0.1930,-0.4203,-0.1613,16.4400,14.7000,-35.1600,0.0000,
3.4510,-0.0821,0.3909,0.9264,0.1930,-0.4203,-0.1613,16.4400,14.7000,-35.1600,0.0000,
3.4610,-0.0821,0.3909,0.9264,0.0929,-0.0660,0.0403,16.4400,14.7000,-35.1600,0.0000,
3.4620,-0.0821,0.3909,0.9264,0.0929,-0.0660,0.0403,16.4400,14.7000,-35.1600,0.0000,
3.4680,-0.0665,0.3987,0.9225,0.0929,-0.0660,0.0403,16.4400,14.7000,-35.1600,0.0000,
3.4910,-0.0625,0.3948,0.9381,0.0929,-0.0660,0.0403,16.4400,14.7000,-35.1600,0.0000,
3.4990,-0.0625,0.3948,0.9381,0.0929,-0.0660,0.0403,15.2400,15.2400,-35.7000,0.0000,
3.5070,-0.0586,0.3948,0.9460,0.0929,-0.0660,0.0403,15.2400,15.2400,-35.7000,0.0000,
3.5270,-0.0430,0.4026,0.9420,0.0929,-0.0660,0.0403,15.2400,15.2400,-35.7000,0.0000,
3.5480,-0.0430,0.4104,0.8639,0.0929,-0.0660,0.0403,15.2400,15.2400,-35.7000,0.0000,
3.5700,-0.0430,0.4104,0.8639,0.0929,-0.0660,0.0403,14.3400,15.5400,-36.3600,0.0000,
3.5720,-0.0469,0.4026,0.8521,0.0929,-0.0660,0.0403,14.3400,15.5400,-36.3600,0.0000,
3.5870,-0.0508,0.3987,0.8521,0.0929,-0.0660,0.0403,14.3400,15.5400,-36.3600,0.0000,
3.6120,-0.0625,0.4026,0.8717,0.0929,-0.0660,0.0403,14.3400,15.5400,-36.3600,0.0000,
3.6300,-0.0625,0.4104,0.9538,0.0929,-0.0660,0.0403,14.3400,15.5400,-36.3600,0.0000,
3.8210,-0.0586,0.4183,0.9694,0.0929,-0.0660,0.0403,14.3400,15.5400,-36.3600,0.0000,
3.8220,-0.0586,0.4183,0.9694,-0.1491,-0.0171,-0.0806,14.3400,15.5400,-36.3600,0.0000,
3.8230,-0.0586,0.4183,0.9694,-0.1491,-0.0171,-0.0806,14.3400,15.5400,-36.3600,0.0000,
3.8230,-0.0586,0.4104,0.9616,-0.1491,-0.0171,-0.0806,14.3400,15.5400,-36.3600,0.0000,
3.8250,-0.0547,0.4104,0.9186,-0.1491,-0.0171,-0.0806,14.3400,15.5400,-36.3600,0.0000,
3.8260,-0.0547,0.4104,0.9186,-0.1491,-0.0171,-0.0806,13.3200,15.7200,-36.7200,0.0000,
3.8270,-0.0469,0.4183,0.9186,-0.1491,-0.0171,-0.0806,13.3200,15.7200,-36.7200,0.0000,
3.8280,-0.0352,0.4300,0.9264,-0.1491,-0.0171,-0.0806,13.3200,15.7200,-36.7200,0.0000,
3.8290,-0.0352,0.4339,0.9186,-0.1491,-0.0171,-0.0806,13.3200,15.7200,-36.7200,0.0000,
3.8300,-0.0352,0.4339,0.9186,-0.1491,-0.0171,-0.0806,12.3600,15.9000,-36.9600,0.0000,
3.8310,-0.0430,0.4261,0.8873,-0.1491,-0.0171,-0.0806,12.3600,15.9000,-36.9600,0.0000,
3.8320,-0.0508,0.4222,0.8834,-0.1491,-0.0171,-0.0806,12.3600,15.9000,-36.9600,0.0000,
3.8330,-0.0508,0.4261,0.9225,-0.1491,-0.0171,-0.0806,12.3600,15.9000,-36.9600,0.0000,
3.8460,-0.0469,0.4378,0.9420,-0.1491,-0.0171,-0.0806,12.3600,15.9000,-36.9600,0.0000,
3.8560,-0.0469,0.4378,0.9420,-0.0415,0.0232,-0.1576,12.3600,15.9000,-36.9600,0.0000,
3.8560,-0.0469,0.4378,0.9420,-0.0415,0.0232,-0.1576,12.3600,15.9000,-36.9600,0.0000,
3.8670,-0.0430,0.4339,0.9460,-0.0415,0.0232,-0.1576,12.3600,15.9000,-36.9600,0.0000,
3.8890,-0.0391,0.4261,0.9381,-0.0415,0.0232,-0.1576,12.3600,15.9000,-36.9600,0.0000,
3.8960,-0.0391,0.4261,0.9381,-0.0415,0.0232,-0.1576,11.5200,16.2600,-37.3800,0.0000,
3.9060,-0.0469,0.4183,0.9069,-0.0415,0.0232,-0.1576,11.5200,16.2600,-37.3800,0.0000,
3.9300,-0.0391,0.4143,0.8834,-0.0415,0.0232,-0.1576,11.5200,16.2600,-37.3800,0.0000,
3.9500,-0.0391,0.4143,0.8873,-0.0415,0.0232,-0.1576,11.5200,16.2600,-37.3800,0.0000,
3.9640,-0.0391,0.4143,0.8873,-0.0415,0.0232,-0.1576,11.2200,16.1400,-37.7400,0.0000,
3.9780,-0.0313,0.4104,0.8834,-0.0415,0.0232,-0.1576,11.2200,16.1400,-37.7400,0.0000,
3.9910,-0.0352,0.4143,0.8756,-0.0415,0.0232,-0.1576,11.2200,16.1400,-37.7400,0.0000,
4.0090,-0.0274,0.3909,0.8795,-0.0415,0.0232,-0.1576,11.2200,16.1400,-37.7400,0.0000,
4.0300,-0.0743,0.4065,0.8834,-0.0415,0.0232,-0.1576,11.2200,16.1400,-37.7400,0.0000,
4.0620,-0.0117,0.3753,0.8756,-0.0415,0.0232,-0.1576,11.2200,16.1400,-37.7400,0.0000,
4.0700,-0.0117,0.3753,0.8756,-0.0122,-0.0599,-0.0012,11.2200,16.1400,-37.7400,0.0000,
4.0730,-0.0117,0.3753,0.8756,-0.0122,-0.0599,-0.0012,11.2200,16.1400,-37.7400,0.0000,
4.0770,-0.1134,0.2932,1.0945,-0.0122,-0.0599,-0.0012,11.2200,16.1400,-37.7400,0.0000,
4.0910,-0.1407,0.2775,1.2821,-0.0122,-0.0599,-0.0012,11.2200,16.1400,-37.7400,0.0000,
4.0970,-0.1407,0.2775,1.2821,-0.0122,-0.0599,-0.0012,10.9200,16.4400,-37.9200,0.0000,
4.1100,-0.1837,0.2658,1.3134,-0.0122,-0.0599,-0.0012,10.9200,16.4400,-37.9200,0.0000,
4.1390,-0.1016,0.2267,1.2039,-0.0122,-0.0599,-0.0012,10.9200,16.4400,-37.9200,0.0000,
4.1500,0.0078,0.2306,0.6723,-0.0122,-0.0599,-0.0012,10.9200,16.4400,-37.9200,0.0000,
4.1600,0.0078,0.2306,0.6723,-0.0122,-0.0599,-0.0012,11.8800,17.0400,-37.1400,0.0000,
4.1700,-0.1251,0.2697,0.8209,-0.0122,-0.0599,-0.0012,11.8800,17.0400,-37.1400,0.0000,
4.1900,-0.2463,0.2697,1.0163,-0.0122,-0.0599,-0.0012,11.8800,17.0400,-37.1400,0.0000,
4.2090,-0.2306,0.2072,1.1101,-0.0122,-0.0599,-0.0012,11.8800,17.0400,-37.1400,0.0000,
4.2300,-0.2345,0.1016,1.0749,-0.0122,-0.0599,-0.0012,11.8800,17.0400,-37.1400,0.0000,
4.2500,-0.1720,0.2033,0.9577,-0.0122,-0.0599,-0.0012,11.8800,17.0400,-37.1400,0.0000,
4.2590,-0.1720,0.2033,0.9577,1.1020,0.0513,2.4826,11.8800,17.0400,-37.1400,0.0000,
4.2620,-0.1720,0.2033,0.9577,1.1020,0.0513,2.4826,11.8800,17.0400,-37.1400,0.0000,
4.2700,-0.1134,0.2424,0.7779,1.1020,0.0513,2.4826,11.8800,17.0400,-37.1400,0.0000,
4.2990,-0.1954,0.2072,0.5902,1.1020,0.0513,2.4826,11.8800,17.0400,-37.1400,0.0000,
4.3030,-0.1954,0.2072,0.5902,1.1020,0.0513,2.4826,13.6800,16.8000,-35.9400,0.0000,
4.3100,-0.6880,0.4378,1.0319,1.1020,0.0513,2.4826,13.6800,16.8000,-35.9400,0.0000,
4.3300,-0.3323,0.3753,0.8013,1.1020,0.0513,2.4826,13.6800,16.8000,-35.9400,0.0000,
4.3500,-0.1173,0.3401,0.7583,1.1020,0.0513,2.4826,13.6800,16.8000,-35.9400,0.0000,
4.5670,-0.0391,0.3870,0.7505,1.1020,0.0513,2.4826,13.6800,16.8000,-35.9400,0.0000,
4.5680,-0.0274,0.3635,0.7661,1.1020,0.0513,2.4826,13.6800,16.8000,-35.9400,0.0000,
4.5690,-0.0156,0.3479,0.7505,1.1020,0.0513,2.4826,13.6800,16.8000,-35.9400,0.0000,
4.5700,-0.0156,0.3479,0.7505,1.1020,0.0513,2.4826,15.2400,16.3200,-35.0400,0.0000,
4.5710,-0.0039,0.3401,0.7661,1.1020,0.0513,2.4826,15.2400,16.3200,-35.0400,0.0000,
4.5710,0.0430,0.4339,0.9616,1.1020,0.0513,2.4826,15.2400,16.3200,-35.0400,0.0000,
4.5720,0.0430,0.4339,0.9616,-0.8577,1.4600,-0.1002,15.2400,16.3200,-35.0400,0.0000,
4.5830,0.0430,0.4339,0.9616,-0.8577,1.4600,-0.1002,15.2400,16.3200,-35.0400,0.0000,
4.5830,0.0938,0.4417,0.9147,-0.8577,1.4600,-0.1002,15.2400,16.3200,-35.0400,0.0000,
4.5860,0.0938,0.4417,0.9147,-0.8577,1.4600,-0.1002,15.9600,15.9600,-34.6800,0.0000,
4.5870,0.1876,0.4847,0.9264,-0.8577,1.4600,-0.1002,15.9600,15.9600,-34.6800,0.0000,
4.5880,0.3088,0.3010,0.8248,-0.8577,1.4600,-0.1002,15.9600,15.9600,-34.6800,0.0000,
4.5890,0.4104,-0.0313,0.6801,-0.8577,1.4600,-0.1002,15.9600,15.9600,-34.6800,0.0000,
4.6080,0.4143,-0.1407,0.6411,-0.8577,1.4600,-0.1002,15.9600,15.9600,-34.6800,0.0000,
4.6210,0.4143,-0.1407,0.6411,-0.8577,1.4600,-0.1002,16.3800,16.0800,-34.4400,0.0000,
4.6260,0.4026,-0.1915,0.6489,-0.8577,1.4600,-0.1002,16.3800,16.0800,-34.4400,0.0000,
4.6470,0.3987,-0.1759,0.6176,-0.8577,1.4600,-0.1002,16.3800,16.0800,-34.4400,0.0000,
4.6570,0.3987,-0.1759,0.6176,-2.7562,-1.5858,0.2786,16.3800,16.0800,-34.4400,0.0000,
4.6590,0.3987,-0.1759,0.6176,-2.7562,-1.5858,0.2786,16.3800,16.0800,-34.4400,0.0000,
4.6670,0.2541,-0.1016,0.6176,-2.7562,-1.5858,0.2786,16.3800,16.0800,-34.4400,0.0000,
4.6910,0.2541,-0.1016,0.6176,-2.7562,-1.5858,0.2786,15.7200,17.1600,-34.1400,0.0000,
4.7030,0.2736,-0.2072,0.6176,-2.7562,-1.5858,0.2786,15.7200,17.1600,-34.1400,0.0000,
4.7100,0.4769,-0.3283,0.7466,-2.7562,-1.5858,0.2786,15.7200,17.1600,-34.1400,0.0000,
4.7290,0.5238,-0.3010,0.8052,-2.7562,-1.5858,0.2786,15.7200,17.1600,-34.1400,0.0000,
4.7570,0.6098,-0.4652,0.8404,-2.7562,-1.5858,0.2786,15.7200,17.1600,-34.1400,0.0000,
4.7710,0.6293,-0.6098,0.8365,-2.7562,-1.5858,0.2786,15.7200,17.1600,-34.1400,0.0000,
4.7900,0.6841,-0.6997,0.8795,-2.7562,-1.5858,0.2786,15.7200,17.1600,-34.1400,0.0000,
4.8290,0.7701,-0.5707,1.0085,-2.7562,-1.5858,0.2786,15.7200,17.1600,-34.1400,0.0000,
4.8320,0.7701,-0.5707,1.0085,-2.7562,-1.5858,0.2786,13.3200,19.2000,-32.9400,0.0000,
4.8390,0.8521,-0.5316,1.0906,-2.7562,-1.5858,0.2786,13.3200,19.2000,-32.9400,0.0000,
4.8630,0.9069,-0.5316,1.1844,-2.7562,-1.5858,0.2786,13.3200,19.2000,-32.9400,0.0000,
4.8720,0.9069,-0.5316,1.1844,-1.4991,-3.5919,2.0745,13.3200,19.2000,-32.9400,0.0000,
4.8750,0.9069,-0.5316,1.1844,-1.4991,-3.5919,2.0745,13.3200,19.2000,-32.9400,0.0000,
4.8790,0.9538,-0.4886,1.1179,-1.4991,-3.5919,2.0745,13.3200,19.2000,-32.9400,0.0000,
4.8910,0.9538,-0.4886,1.1179,-1.4991,-3.5919,2.0745,10.9200,21.7800,-30.9000,0.0000,
4.8920,0.8912,-0.5003,0.8404,-1.4991,-3.5919,2.0745,10.9200,21.7800,-30.9000,0.0000,
4.9060,0.8091,-0.5590,0.7231,-1.4991,-3.5919,2.0745,10.9200,21.7800,-30.9000,0.0000,
4.9300,0.8404,-0.5668,0.6215,-1.4991,-3.5919,2.0745,10.9200,21.7800,-30.9000,0.0000,
4.9480,0.8560,-0.4534,0.5238,-1.4991,-3.5919,2.0745,10.9200,21.7800,-30.9000,0.0000,
4.9680,0.9108,-0.3010,0.4652,-1.4991,-3.5919,2.0745,10.9200,21.7800,-30.9000,0.0000,
4.9920,0.9069,-0.3244,0.4573,-1.4991,-3.5919,2.0745,10.9200,21.7800,-30.9000,0.0000,
5.0220,0.9264,-0.4378,0.5121,-1.4991,-3.5919,2.0745,10.9200,21.7800,-30.9000,0.0000,
5.0300,0.9264,-0.4378,0.5121,-1.4991,-3.5919,2.0745,8.4600,23.7600,-29.4000,0.0000,
5.0330,0.8756,-0.4964,0.5238,-1.4991,-3.5919,2.0745,8.4600,23.7600,-29.4000,0.0000,
5.0470,0.8639,-0.5512,0.4847,-1.4991,-3.5919,2.0745,8.4600,23.7600,-29.4000,0.0000,
5.0560,0.8639,-0.5512,0.4847,-0.6158,0.0452,-0.3201,8.4600,23.7600,-29.4000,0.0000,
5.0570,0.8639,-0.5512,0.4847,-0.6158,0.0452,-0.3201,8.4600,23.7600,-29.4000,0.0000,
5.0910,0.7857,-0.5472,0.4691,-0.6158,0.0452,-0.3201,8.4600,23.7600,-29.4000,0.0000,
5.0920,0.7818,-0.5199,0.4613,-0.6158,0.0452,-0.3201,8.4600,23.7600,-29.4000,0.0000,
5.0940,0.7818,-0.5199,0.4613,-0.6158,0.0452,-0.3201,5.5200,26.7600,-27.9600,0.0000,
5.2060,0.7974,-0.5707,0.5199,-0.6158,0.0452,-0.3201,5.5200,26.7600,-27.9600,0.0000,
5.2070,0.7974,-0.5707,0.5199,-0.6158,0.0452,-0.3201,5.5200,26.7600,-27.9600,225.0000,
5.2080,0.7974,-0.6059,0.5394,-0.6158,0.0452,-0.3201,5.5200,26.7600,-27.9600,225.0000,
5.2090,0.7818,-0.6293,0.5394,-0.6158,0.0452,-0.3201,5.5200,26.7600,-27.9600,225.0000,
5.2100,0.7192,-0.6841,0.5785,-0.6158,0.0452,-0.3201,5.5200,26.7600,-27.9600,225.0000,
5.2110,0.6801,-0.5824,0.4769,-0.6158,0.0452,-0.3201,5.5200,26.7600,-27.9600,225.0000,
5.2120,0.6880,-0.4769,0.3987,-0.6158,0.0452,-0.3201,5.5200,26.7600,-27.9600,225.0000,
5.2210,0.6880,-0.4769,0.3987,-0.6158,0.0452,-0.3201,2.7000,30.1200,-25.8000,225.0000,
5.2260,0.6098,-0.3166,0.3635,-0.6158,0.0452,-0.3201,2.7000,30.1200,-25.8000,225.0000,
5.2500,0.6293,-0.6098,0.4417,-0.6158,0.0452,-0.3201,2.7000,30.1200,-25.8000,225.0000,
5.2560,0.6293,-0.6098,0.4417,-0.1466,0.8271,-0.4594,2.7000,30.1200,-25.8000,225.0000,
5.2570,0.6293,-0.6098,0.4417,-0.1466,0.8271,-0.4594,2.7000,30.1200,-25.8000,225.0000,
5.2660,0.6137,-0.6254,0.4925,-0.1466,0.8271,-0.4594,2.7000,30.1200,-25.8000,225.0000,
5.2870,0.6411,-0.6059,0.5042,-0.1466,0.8271,-0.4594,2.7000,30.1200,-25.8000,225.0000,
5.2880,0.6411,-0.6059,0.5042,-0.1466,0.8271,-0.4594,0.6000,33.2400,-23.1600,225.0000,
5.3060,0.6606,-0.6645,0.5277,-0.1466,0.8271,-0.4594,0.6000,33.2400,-23.1600,225.0000,
5.3290,0.6801,-0.6880,0.5238,-0.1466,0.8271,-0.4594,0.6000,33.2400,-23.1600,225.0000,
5.3460,0.6411,-0.4808,0.3831,-0.1466,0.8271,-0.4594,0.6000,33.2400,-23.1600,225.0000,
5.3660,0.6841,-0.6567,0.4065,-0.1466,0.8271,-0.4594,0.6000,33.2400,-23.1600,225.0000,
5.3870,0.6332,-0.5003,0.4026,-0.1466,0.8271,-0.4594,0.6000,33.2400,-23.1600,225.0000,
5.4090,0.6489,-0.6254,0.4339,-0.1466,0.8271,-0.4594,0.6000,33.2400,-23.1600,225.0000,
5.4160,0.6489,-0.6254,0.4339,-0.1466,0.8271,-0.4594,-1.3800,36.3600,-20.5200,225.0000,
5.4260,0.6372,-0.5981,0.4378,-0.1466,0.8271,-0.4594,-1.3800,36.3600,-20.5200,225.0000,
5.4470,0.6332,-0.5668,0.4065,-0.1466,0.8271,-0.4594,-1.3800,36.3600,-20.5200,225.0000,
5.4560,0.6332,-0.5668,0.4065,0.1991,-0.5571,0.3152,-1.3800,36.3600,-20.5200,225.0000,
5.4570,0.6332,-0.5668,0.4065,0.1991,-0.5571,0.3152,-1.3800,36.3600,-20.5200,225.0000,
5.4660,0.6293,-0.5629,0.3870,0.1991,-0.5571,0.3152,-1.3800,36.3600,-20.5200,225.0000,
5.4820,0.6293,-0.5629,0.3870,0.1991,-0.5571,0.3152,-2.1600,38.2200,-18.1200,225.0000,
5.4990,0.6411,-0.5277,0.3635,0.1991,-0.5571,0.3152,-2.1600,38.2200,-18.1200,225.0000,
5.5080,0.6411,-0.5003,0.3323,0.1991,-0.5571,0.3152,-2.1600,38.2200,-18.1200,225.0000,
5.5280,0.6293,-0.5082,0.2853,0.1991,-0.5571,0.3152,-2.1600,38.2200,-18.1200,225.0000,
5.5490,0.6137,-0.6098,0.2658,0.1991,-0.5571,0.3152,-2.1600,38.2200,-18.1200,225.0000,
5.5790,0.5863,-0.7544,0.2775,0.1991,-0.5571,0.3152,-2.1600,38.2200,-18.1200,225.0000,
5.5950,0.5433,-0.7661,0.2932,0.1991,-0.5571,0.3152,-2.1600,38.2200,-18.1200,225.0000,
5.6090,0.5590,-0.7622,0.2658,0.1991,-0.5571,0.3152,-2.1600,38.2200,-18.1200,225.0000,
5.6190,0.5590,-0.7622,0.2658,0.1991,-0.5571,0.3152,-1.2600,39.3600,-16.2600,225.0000,
5.6360,0.5082,-0.7935,0.2736,0.1991,-0.5571,0.3152,-1.2600,39.3600,-16.2600,225.0000,
5.6460,0.4534,-0.8912,0.2736,0.1991,-0.5571,0.3152,-1.2600,39.3600,-16.2600,225.0000,
5.6560,0.4534,-0.8912,0.2736,-0.7379,-0.0501,1.4563,-1.2600,39.3600,-16.2600,225.0000,
5.6570,0.4534,-0.8912,0.2736,-0.7379,-0.0501,1.4563,-1.2600,39.3600,-16.2600,225.0000,
75.4840,0.4534,-0.8912,0.2736,-0.7355,-0.7355,-0.7355,-1.2600,39.3600,-16.2600,225.0000,
75.4850,0.4534,-0.8912,0.2736,-0.7355,-0.7355,-0.7355,-1.2600,39.3600,-16.2600,160.0000,
75.5390,0.1485,0.3831,0.9420,-0.7355,-0.7355,-0.7355,-1.2600,39.3600,-16.2600,160.0000,
75.6390,0.1485,0.3831,0.9420,0.5351,0.4019,-0.1014,-1.2600,39.3600,-16.2600,160.0000,
75.6410,0.1485,0.3831,0.9420,0.5351,0.4019,-0.1014,-1.2600,39.3600,-16.2600,160.0000,
75.6840,0.1485,0.3831,0.9420,0.5351,0.4019,-0.1014,-3.4200,20.2200,-30.9600,160.0000,
75.7420,0.0821,0.3987,0.8990,0.5351,0.4019,-0.1014,-3.4200,20.2200,-30.9600,160.0000,
75.8410,0.0821,0.3987,0.8990,-0.0024,0.4019,0.2480,-3.4200,20.2200,-30.9600,160.0000,
75.8450,0.0821,0.3987,0.8990,-0.0024,0.4019,0.2480,-3.4200,20.2200,-30.9600,160.0000,
75.8840,0.0821,0.3987,0.8990,-0.0024,0.4019,0.2480,-4.3200,20.6400,-33.4200,160.0000,
76.0690,0.1290,0.3831,0.9069,-0.0024,0.4019,0.2480,-4.3200,20.6400,-33.4200,160.0000,
76.0700,0.1290,0.3831,0.9069,0.0440,0.1600,0.0367,-4.3200,20.6400,-33.4200,160.0000,
76.0780,0.1290,0.3831,0.9069,0.0440,0.1600,0.0367,-4.3200,20.6400,-33.4200,160.0000,
76.0790,0.1290,0.3831,0.9069,0.0440,0.1600,0.0367,-4.8000,20.5800,-34.5000,160.0000,
76.1130,0.1290,0.3831,0.9069,0.0440,0.1600,0.0367,-4.2600,20.8200,-35.1600,160.0000,
76.1380,0.0821,0.4026,0.9069,0.0440,0.1600,0.0367,-4.2600,20.8200,-35.1600,160.0000,
76.2380,0.0821,0.4026,0.9069,-0.0806,0.1869,0.0977,-4.2600,20.8200,-35.1600,160.0000,
76.2390,0.0821,0.4026,0.9069,-0.0806,0.1869,0.0977,-4.2600,20.8200,-35.1600,160.0000,
76.2450,0.0821,0.4026,0.9069,-0.0806,0.1869,0.0977,-4.0200,20.5800,-33.4200,160.0000,
76.3130,0.0821,0.4026,0.9069,-0.0806,0.1869,0.0977,-4.2600,20.7000,-34.2600,160.0000,
76.3410,0.1290,0.3635,0.9460,-0.0806,0.1869,0.0977,-4.2600,20.7000,-34.2600,160.0000,
76.4460,0.1290,0.3635,0.9460,-0.0806,0.1869,0.0977,-4.6200,20.7000,-34.8000,160.0000,
76.4470,0.1290,0.3635,0.9460,-0.0110,-0.2004,-0.0257,-4.6200,20.7000,-34.8000,160.0000,
76.4480,0.1290,0.3635,0.9460,-0.0110,-0.2004,-0.0257,-4.6200,20.7000,-34.8000,160.0000,
76.5150,0.1290,0.3635,0.9460,-0.0110,-0.2004,-0.0257,-4.5600,20.9400,-35.4600,160.0000,
76.5450,0.1094,0.3713,0.9264,-0.0110,-0.2004,-0.0257,-4.5600,20.9400,-35.4600,160.0000,
76.6430,0.1094,0.3713,0.9264,-0.0171,0.0562,-0.0855,-4.5600,20.9400,-35.4600,160.0000,
76.6460,0.1094,0.3713,0.9264,-0.0171,0.0562,-0.0855,-4.5600,20.9400,-35.4600,160.0000,
76.6500,0.1094,0.3713,0.9264,-0.0171,0.0562,-0.0855,-4.4400,21.0600,-35.4000,160.0000,
76.7120,0.1094,0.3713,0.9264,-0.0171,0.0562,-0.0855,-4.2600,21.1200,-35.2800,160.0000,
76.7430,0.0977,0.3792,0.9303,-0.0171,0.0562,-0.0855,-4.2600,21.1200,-35.2800,160.0000,
76.8430,0.0977,0.3792,0.9303,0.0147,-0.0024,-0.0672,-4.2600,21.1200,-35.2800,160.0000,
76.8460,0.0977,0.3792,0.9303,0.0147,-0.0024,-0.0672,-4.2600,21.1200,-35.2800,160.0000,
76.8500,0.0977,0.3792,0.9303,0.0147,-0.0024,-0.0672,-4.4400,21.3600,-35.5200,160.0000,
76.9100,0.0977,0.3792,0.9303,0.0147,-0.0024,-0.0672,-4.6200,21.4800,-35.5200,160.0000,
76.9420,0.0938,0.3753,0.9303,0.0147,-0.0024,-0.0672,-4.6200,21.4800,-35.5200,160.0000,
77.0420,0.0938,0.3753,0.9303,-0.0635,-0.0220,-0.0489,-4.6200,21.4800,-35.5200,160.0000,
77.0470,0.0938,0.3753,0.9303,-0.0635,-0.0220,-0.0489,-4.6200,21.4800,-35.5200,160.0000,
77.0500,0.0938,0.3753,0.9303,-0.0635,-0.0220,-0.0489,-4.4400,21.6000,-35.5200,160.0000,
77.1090,0.0938,0.3753,0.9303,-0.0635,-0.0220,-0.0489,-4.5000,21.6000,-35.5200,160.0000,
77.1430,0.1094,0.3557,0.9460,-0.0635,-0.0220,-0.0489,-4.5000,21.6000,-35.5200,160.0000,
77.2420,0.1094,0.3557,0.9460,-0.0635,-0.0220,-0.0489,-4.6800,21.5400,-35.7000,160.0000,
77.2470,0.1094,0.3557,0.9460,0.0562,-0.0330,-0.0623,-4.6800,21.5400,-35.7000,160.0000,
77.2760,0.1094,0.3557,0.9460,0.0562,-0.0330,-0.0623,-4.6800,21.5400,-35.7000,160.0000,
77.3080,0.1094,0.3557,0.9460,0.0562,-0.0330,-0.0623,-4.3800,21.4800,-35.5200,160.0000,
77.3950,0.0977,0.3753,0.9186,0.0562,-0.0330,-0.0623,-4.3800,21.4800,-35.5200,160.0000,
77.4430,0.0977,0.3753,0.9186,0.0562,-0.0330,-0.0623,-4.8000,21.4200,-35.5800,160.0000,
77.4450,0.0977,0.3753,0.9186,-0.0037,-0.0391,0.0012,-4.8000,21.4200,-35.5800,160.0000,
77.4470,0.0977,0.3753,0.9186,-0.0037,-0.0391,0.0012,-4.8000,21.4200,-35.5800,160.0000,
77.5060,0.0977,0.3753,0.9186,-0.0037,-0.0391,0.0012,-4.9200,21.3000,-35.6400,160.0000,
77.5420,0.1134,0.3635,0.9186,-0.0037,-0.0391,0.0012,-4.9200,21.3000,-35.6400,160.0000,
77.6400,0.1134,0.3635,0.9186,-0.0037,-0.0391,0.0012,-5.1600,21.2400,-35.5800,160.0000,
77.6440,0.1134,0.3635,0.9186,-0.0367,0.0134,-0.0342,-5.1600,21.2400,-35.5800,160.0000,
77.6490,0.1134,0.3635,0.9186,-0.0367,0.0134,-0.0342,-5.1600,21.2400,-35.5800,160.0000,
77.7050,0.1134,0.3635,0.9186,-0.0367,0.0134,-0.0342,-5.1000,21.1800,-35.7600,160.0000,
77.7460,0.1016,0.3792,0.9303,-0.0367,0.0134,-0.0342,-5.1000,21.1800,-35.7600,160.0000,
77.8360,0.1016,0.3792,0.9303,-0.0367,0.0134,-0.0342,-5.1600,21.1800,-35.6400,160.0000,
77.8400,0.1016,0.3792,0.9303,0.0073,0.0000,-0.0159,-5.1600,21.1800,-35.6400,160.0000,
77.8430,0.1016,0.3792,0.9303,0.0073,0.0000,-0.0159,-5.1600,21.1800,-35.6400,160.0000,
77.9040,0.1016,0.3792,0.9303,0.0073,0.0000,-0.0159,-5.4000,21.2400,-35.6400,160.0000,
78.0640,0.1016,0.3792,0.9264,0.0073,0.0000,-0.0159,-5.4000,21.2400,-35.6400,160.0000,
78.0650,0.1016,0.3792,0.9264,0.0073,0.0000,-0.0159,-5.0400,21.2400,-35.4000,160.0000,
78.0670,0.1016,0.3792,0.9264,0.0220,0.0012,0.0110,-5.0400,21.2400,-35.4000,160.0000,
78.0680,0.1016,0.3792,0.9264,0.0220,0.0012,0.0110,-5.0400,21.2400,-35.4000,160.0000,
78.0990,0.1016,0.3792,0.9264,0.0220,0.0012,0.0110,-5.3400,21.3600,-35.3400,160.0000,
78.1390,0.1055,0.3713,0.9264,0.0220,0.0012,0.0110,-5.3400,21.3600,-35.3400,160.0000,
78.2350,0.1055,0.3713,0.9264,0.0220,0.0012,0.0110,-5.1000,21.3600,-35.5200,160.0000,
78.2410,0.1055,0.3713,0.9264,-0.0037,0.0379,-0.0183,-5.1000,21.3600,-35.5200,160.0000,
78.2450,0.1055,0.3713,0.9264,-0.0037,0.0379,-0.0183,-5.1000,21.3600,-35.5200,160.0000,
78.3040,0.1055,0.3713,0.9264,-0.0037,0.0379,-0.0183,-5.2800,21.4200,-35.4000,160.0000,
78.3420,0.0860,0.3792,0.9342,-0.0037,0.0379,-0.0183,-5.2800,21.4200,-35.4000,160.0000,
78.4330,0.0860,0.3792,0.9342,-0.0037,0.0379,-0.0183,-5.3400,21.3000,-35.3400,160.0000,
78.4380,0.0860,0.3792,0.9342,-0.1124,0.0195,0.0122,-5.3400,21.3000,-35.3400,160.0000,
78.4390,0.0860,0.3792,0.9342,-0.1124,0.0195,0.0122,-5.3400,21.3000,-35.3400,160.0000,
